"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Herc-Balaszek, Malgorzata","VIS 105A - Drawing: Representing/Subject (A)","FA19","20","16","100.0%","100.0%","5.88","A- (3.75)","B+ (3.69)"
"Humphrey, Malisa N.","VIS 105B - Drawing: Practices and Genre (A)","FA19","15","11","100.0%","100.0%","9.39","B+ (3.63)","N/A"
"Ortiz-Torres, Ruben","VIS 106B - Painting: Practices and Genre (A)","FA19","18","10","66.7%","44.4%","4.72","A- (3.78)","N/A"
"Vangenderen, Monique Luise","VIS 106C - Painting: Portfolio Projects (A)","FA19","13","8","100.0%","100.0%","7.00","B+ (3.57)","N/A"
"Dean, Danielle Adobi","VIS 107C - Sculpture: Portfolio Projects (A)","FA19","7","7","100.0%","100.0%","10.21","A- (3.71)","N/A"
"Vangenderen, Monique Luise","VIS 110C - Proposals, Plans, Presentation (A)","FA19","13","9","85.7%","100.0%","9.25","B+ (3.38)","N/A"
"Iglesias, Janelle Ann","VIS 110D - Visual Narrative (A)","FA19","14","12","91.7%","91.7%","7.17","B+ (3.55)","N/A"
"Greenstein, Jack M","VIS 122CN - Leonardo da Vinci in context (A)","FA19","46","17","93.3%","86.7%","4.38","B (3.21)","B (3.02)"
"Kester, Grant","VIS 125G - Hist. of Socially Engaged Art (A)","FA19","43","21","88.9%","88.9%","4.61","B (3.06)","B (3.05)"
"Shen, Kuiyi","VIS 127C - Arts of Modern China (A)","FA19","135","43","69.4%","80.0%","4.39","B+ (3.38)","B+ (3.37)"
"Tronzo, William","VIS 128A - Topics/Pre-Modern Art History (A)","FA19","78","30","92.0%","96.2%","4.94","A- (3.73)","B+ (3.43)"
"Bryson, William N","VIS 129B - Seminar/Early Modern Art Hist (A)","FA19","12","3","100.0%","100.0%","7.17","B+ (3.33)","N/A"
"Welchman, John C.","VIS 129C - Seminar/Modern Art History (A)","FA19","10","5","100.0%","100.0%","4.90","A- (3.75)","N/A"
"Cho, Erica","VIS 131 - Special Projects in Media (A)","FA19","10","3","50.0%","0.0%","9.50","A (4.00)","N/A"
"Stalbaum, Brett","VIS 142 - Practices in Computing Arts (A)","FA19","89","71","86.8%","92.6%","4.91","B+ (3.50)","B+ (3.58)"
"Paden, Jonathon Dean","VIS 143 - Virtual Environments (A)","FA19","21","10","88.9%","100.0%","10.06","B+ (3.33)","A- (3.74)"
"Yoldas, Pinar","VIS 147A - Electronic Technologies/Art I (A)","FA19","42","21","85.7%","71.4%","7.07","B+ (3.48)","B+ (3.46)"
"Bratton, Benjamin H.","VIS 149 - Contemporary Computer Topics (A)","FA19","14","8","87.5%","100.0%","7.25","B+ (3.57)","N/A"
"Cartwright, Lisa","VIS 152 - Film in Social Context (A)","FA19","62","22","81.0%","81.0%","3.64","A- (3.70)","B+ (3.64)"
"Kester, Grant","VIS 158 - Histories of Photography (A)","FA19","135","66","96.8%","98.4%","3.25","B+ (3.63)","B+ (3.33)"
"Yoldas, Pinar","VIS 162 - Spec. Science&Design Invention (A)","FA19","15","15","46.7%","40.0%","5.43","B+ (3.53)","N/A"
"Cross, Brian R","VIS 164 - Photographic Strategies (A)","FA19","25","17","100.0%","100.0%","4.74","A- (3.71)","B+ (3.68)"
"Porter, Ava Hermine","VIS 165 - Camera Tech:Analog Futures (A)","FA19","21","6","100.0%","100.0%","6.17","B+ (3.67)","A (4.00)"
"Sepuya, Paul Mpagi","VIS 168 - Pictorialism&Construct.Reality (A)","FA19","22","17","100.0%","100.0%","4.38","A- (3.88)","B+ (3.65)"
"Ruperto, Miljohn Fama","VIS 171 - Digital Cinema-Theory/Productn (A)","FA19","18","11","72.7%","72.7%","3.59","B+ (3.55)","N/A"
"Dinco, Dino","VIS 174 - Media Sketchbook (A)","FA19","14","8","87.5%","100.0%","11.00","B+ (3.50)","N/A"
"Tonies, Joshua Vanjaymes","VIS 174 - Media Sketchbook (B)","FA19","20","6","100.0%","100.0%","5.17","A- (3.83)","A- (3.78)"
"Kapur, Seema Chanda","VIS 174 - Media Sketchbook (C)","FA19","10","6","100.0%","83.3%","6.83","B+ (3.67)","N/A"
"Ruperto, Miljohn Fama","VIS 175 - Editing - Theory & Production (A)","FA19","22","3","50.0%","0.0%","1.50","B (3.00)","A (4.00)"
"Dinco, Dino","VIS 177 - Scripting Strategies (A)","FA19","19","9","100.0%","100.0%","4.94","B+ (3.67)","N/A"
"Trigilio, Michael","VIS 178 - Sound - Theory and Production (A)","FA19","24","24","95.8%","95.5%","7.50","B+ (3.54)","B+ (3.62)"
"Cross, Brian R","VIS 180A - Documentary Evidence/Media Pra (A)","FA19","26","12","100.0%","100.0%","7.00","A- (3.75)","A- (3.84)"
"Miller, Nicole L","VIS 180B - Fic & Allegory/Curr Media Prac (A)","FA19","20","15","86.7%","92.9%","7.97","B+ (3.67)","B+ (3.45)"
"Kapur, Seema Chanda","VIS 183A - Strategies of Self (A)","FA19","20","19","78.9%","68.4%","5.76","B+ (3.63)","B+ (3.51)"
"Woods, Ann","VIS 20 - Introduction to Art History (A)","FA19","335","174","93.9%","93.8%","3.55","B+ (3.53)","B (3.27)"
"Greenstein, Jack M","VIS 23 - Informtn Technologies/Art Hist (A)","FA19","10","5","100.0%","100.0%","2.90","B+ (3.50)","N/A"
"Dominguez, Ricardo","VIS 30 - Intro to Speculative Design (A)","FA19","67","41","76.3%","84.2%","3.01","B+ (3.69)","A- (3.91)"
"D'Elena-Tweed, Jessica Erin","VIS 41 - Design Communication (A)","FA19","165","86","90.2%","84.1%","6.33","A- (3.71)","B+ (3.54)"
"Porter, Ava Hermine","VIS 60 - Intro/Digital Photography (A)","FA19","166","101","76.5%","83.5%","5.53","B+ (3.57)","B+ (3.48)"
"Cho, Erica","VIS 70N - Introduction to Media (A)","FA19","127","78","81.6%","70.7%","6.47","B+ (3.64)","B+ (3.59)"
"Tonies, Joshua Vanjaymes","VIS 80 - Introduction to Studio Major (A)","FA19","115","96","97.9%","98.9%","9.43","B+ (3.67)","B+ (3.65)"
"Vangenderen, Monique Luise","VIS 108 - Advanced Projects in Art (A)","S219","22","9","100.0%","100.0%","6.21","A- (3.86)","A- (3.81)"
"Shen, Kuiyi","VIS 127C - Arts of Modern China (A)","S219","90","23","72.2%","77.8%","5.13","B+ (3.47)","B (3.22)"
"Zang, Zebulon","VIS 130 - Spec Projects in Visual Arts (A)","S219","17","17","100.0%","100.0%","6.15","B+ (3.65)","N/A"
"Trigilio, Michael","VIS 194S - Fantasy In Film (A)","S219","30","23","95.7%","95.7%","4.93","B+ (3.45)","B+ (3.49)"
"Li, Huai","VIS 105D - Aesthetics/Chinese Calligraphy (A)","S119","22","5","100.0%","100.0%","4.90","A (4.00)","A- (3.80)"
"Rose, Jordan M","VIS 128C - Topics in Modern Art History (A)","S119","18","3","100.0%","100.0%","12.50","A (4.00)","N/A"
"Anderson, Shane Nicholas","VIS 165 - Camera Tech:Analog Futures (A)","S119","20","3","100.0%","100.0%","6.50","A (4.00)","A- (3.76)"
"Zhao, Xing","VIS 21B - Introduction/Asian Art (A)","S119","44","30","77.8%","84.0%","5.19","B+ (3.45)","B (3.26)"
"Anderson, Shane Nicholas","VIS 60 - Intro/Digital Photography (A)","S119","51","12","100.0%","100.0%","4.32","B+ (3.63)","B+ (3.48)"
"Paden, Jonathon Dean","VIS 10 - Computing Arts Lecture Series (A)","SP19","147","72","78.8%","87.9%","3.55","A- (3.74)","A- (3.89)"
"Cruz, Edwin Teddy","VIS 102 - Democratizing the City (A)","SP19","85","54","88.2%","88.2%","2.62","A- (3.73)","A- (3.78)"
"Park, Kyong Dong","VIS 103B - Architecture&Urbanism of Korea (A)","SP19","44","17","93.8%","93.8%","3.00","B+ (3.50)","B+ (3.51)"
"Rigg, Brianna D","VIS 105A - Drawing: Representing/Subject (A)","SP19","30","19","100.0%","100.0%","6.71","A- (3.84)","A- (3.96)"
"Costello, Kate M","VIS 105C - Drawing: Portfolio Projects (A)","SP19","14","4","50.0%","50.0%","5.50","B+ (3.67)","N/A"
"Li, Huai","VIS 105E - Chin Calligraphy/Installation (A)","SP19","16","10","100.0%","100.0%","7.10","A (4.00)","N/A"
"Guerrero, Raul M.","VIS 106A - Painting:  Image Making (A)","SP19","25","9","100.0%","100.0%","6.28","A- (3.78)","A (4.00)"
"Vangenderen, Monique Luise","VIS 106B - Painting: Practices and Genre (A)","SP19","25","19","94.4%","94.4%","9.32","A- (3.81)","A- (3.91)"
"Herc-Balaszek, Malgorzata","VIS 107B - Sculpture: Practices & Genre (A)","SP19","13","12","100.0%","91.7%","10.17","A- (3.92)","N/A"
"Sommer, Randolph James","VIS 110B - Prof Practice in Visual Arts (A)","SP19","14","4","75.0%","75.0%","4.00","A (4.00)","N/A"
"Gallaccio, Anya","VIS 110N - Studio Honors II (A)","SP19","10","8","100.0%","75.0%","11.50","A- (3.75)","N/A"
"Welchman, John C.","VIS 113CN - Hist/Criticsm III:Contemporary (A)","SP19","15","7","85.7%","100.0%","7.64","B+ (3.67)","N/A"
"Tronzo, William","VIS 122B - Baroque (A)","SP19","83","51","87.5%","89.4%","2.95","B+ (3.65)","B+ (3.55)"
"Newsome, Elizabeth Ann","VIS 126BN - Art&Civilization/Ancient Maya (A)","SP19","75","20","89.5%","83.3%","2.71","B+ (3.67)","B+ (3.44)"
"Welchman, John C.","VIS 128C - Topics in Modern Art History (A)","SP19","35","14","61.5%","76.9%","4.35","B (3.22)","B (3.29)"
"Dinco, Dino","VIS 131 - Special Projects in Media (A)","SP19","17","7","57.1%","71.4%","9.07","A- (3.86)","N/A"
"Stalbaum, Brett","VIS 141A - Computer Programming/Arts I (A)","SP19","21","8","100.0%","100.0%","5.25","A- (3.75)","A- (3.96)"
"Yoldas, Pinar","VIS 145B - Time&Process Digital Media II (A)","SP19","16","11","100.0%","100.0%","5.59","B+ (3.36)","N/A"
"Byrd, Stefani Michele","VIS 145B - Time&Process Digital Media II (B)","SP19","13","3","100.0%","100.0%","5.50","A (4.00)","N/A"
"Alexander, Amy J","VIS 149 - Contemporary Computer Topics (A)","SP19","16","5","100.0%","80.0%","3.70","B+ (3.40)","N/A"
"Cartwright, Lisa","VIS 152D - IdentityThruTransnationalCinem (A)","SP19","138","44","84.6%","78.4%","3.63","A- (3.73)","A- (3.71)"
"Williams, Alena J","VIS 159 - History of Art and Technology (A)","SP19","143","102","65.6%","77.4%","4.68","B+ (3.47)","B (3.23)"
"Alexander, Amy J","VIS 160B - Senior Proj/Computing Arts II (A)","SP19","14","6","100.0%","100.0%","8.90","A (4.00)","N/A"
"Paden, Jonathon Dean","VIS 160B - Senior Proj/Computing Arts II (B)","SP19","15","7","100.0%","100.0%","9.50","A- (3.83)","N/A"
"Stone, Patricia","VIS 160B - Senior Proj/Computing Arts II (C)","SP19","12","4","100.0%","100.0%","12.50","A- (3.75)","N/A"
"Dominguez, Ricardo","VIS 161 - Systems and Networks at Scale (A)","SP19","28","10","80.0%","80.0%","4.10","A- (3.80)","A (4.00)"
"Cross, Brian R","VIS 164 - Photographic Strategies (A)","SP19","25","15","100.0%","100.0%","5.50","A- (3.86)","A- (3.79)"
"Porter, Ava Hermine","VIS 165 - Camera Tech:Analog Futures (A)","SP19","22","11","100.0%","100.0%","6.30","A- (3.80)","A- (3.86)"
"Gomez Mostajo, Maria Loren","VIS 168 - Pictorialism&Construct.Reality (A)","SP19","22","6","80.0%","80.0%","6.83","B+ (3.67)","B+ (3.41)"
"Porter, Ava Hermine","VIS 171 - Digital Cinema-Theory/Productn (A)","SP19","24","7","100.0%","100.0%","5.50","B+ (3.50)","A (4.00)"
"Wetzler, Graydon K.","VIS 174 - Media Sketchbook (A)","SP19","22","6","100.0%","100.0%","6.50","A- (3.83)","B+ (3.47)"
"Mangolte, Babette","VIS 176 - 16mm Filmmaking (A)","SP19","22","4","50.0%","50.0%","13.00","C+ (2.50)","B (3.21)"
"Crandall, Jordan","VIS 177 - Scripting Strategies (A)","SP19","22","17","93.8%","93.8%","8.13","A- (3.88)","A (4.00)"
"Ridlen, Timothy Michael","VIS 178 - Sound - Theory and Production (A)","SP19","22","10","90.0%","70.0%","6.30","B+ (3.38)","B+ (3.49)"
"Ridlen, Timothy Michael","VIS 180A - Documentary Evidence/Media Pra (A)","SP19","23","21","81.0%","71.4%","5.17","B+ (3.57)","B+ (3.36)"
"Cross, Brian R","VIS 180B - Fic & Allegory/Curr Media Prac (A)","SP19","24","7","100.0%","100.0%","7.07","B+ (3.43)","B+ (3.62)"
"Stone, Patricia","VIS 183A - Strategies of Self (A)","SP19","22","7","71.4%","85.7%","5.93","A- (3.86)","A- (3.75)"
"Trigilio, Michael","VIS 185 - Senior Media Projects (A)","SP19","22","7","100.0%","100.0%","9.36","A- (3.86)","B (3.26)"
"Yoldas, Pinar","VIS 190 - Design Master Studio (A)","SP19","16","15","73.3%","100.0%","6.37","B+ (3.47)","N/A"
"Dominguez, Ricardo","VIS 190 - Design Master Studio (B)","SP19","12","3","66.7%","66.7%","3.17","A (4.00)","N/A"
"Sowell, Teri Lynne","VIS 21A - Int/ArtAmericas/Africa/Oceania (A)","SP19","94","35","90.6%","100.0%","2.81","B+ (3.45)","B (3.20)"
"Rose, Jordan M","VIS 22 - Formations of Modern Art (A)","SP19","191","66","72.9%","81.0%","3.28","B+ (3.62)","B+ (3.48)"
"Rigg, Brianna D","VIS 3 - Intr/Art-Making:3-D Practices (A)","SP19","200","92","86.6%","82.7%","4.45","A- (3.70)","A- (3.70)"
"Gomez Mostajo, Maria Loren","VIS 60 - Intro/Digital Photography (A)","SP19","150","54","88.2%","76.6%","6.26","B+ (3.42)","B (3.29)"
"Trigilio, Michael","VIS 70N - Introduction to Media (A)","SP19","124","87","96.6%","96.6%","5.07","B+ (3.62)","B (3.07)"
"Cruz, Edwin Teddy","VIS 100 - Introduction to Public Culture (A)","WI19","64","27","92.6%","96.3%","3.46","A- (3.77)","A- (3.89)"
"Park, Kyong Dong","VIS 101A - Designing Urban Ecologies (A)","WI19","12","3","100.0%","100.0%","7.50","A (4.00)","N/A"
"Costello, Kate M","VIS 105B - Drawing: Practices and Genre (A)","WI19","8","4","100.0%","100.0%","6.00","B+ (3.33)","N/A"
"Ortiz-Torres, Ruben","VIS 105C - Drawing: Portfolio Projects (A)","WI19","14","5","60.0%","60.0%","5.70","B (3.25)","N/A"
"Li, Huai","VIS 105D - Aesthetics/Chinese Calligraphy (A)","WI19","25","12","88.9%","88.9%","5.90","A (4.00)","A- (3.90)"
"Guerrero, Raul M.","VIS 106A - Painting:  Image Making (A)","WI19","25","12","88.9%","55.6%","5.39","A- (3.89)","A- (3.91)"
"Gallaccio, Anya","VIS 107A - Sculpture: Making the Object (A)","WI19","24","15","86.7%","86.7%","7.43","A- (3.83)","B+ (3.69)"
"Costello, Kate M","VIS 108 - Advanced Projects in Art (A)","WI19","15","6","100.0%","100.0%","8.50","B (3.20)","N/A"
"Park, Kyong Dong","VIS 11 - Introduction to Visual Arts (A)","WI19","276","124","60.2%","64.9%","4.03","A- (3.77)","B+ (3.56)"
"Vangenderen, Monique Luise","VIS 110E - Art/Public Spaces/Site Specifc (A)","WI19","15","15","100.0%","100.0%","5.83","A- (3.87)","N/A"
"Vangenderen, Monique Luise","VIS 110M - Studio Honors I (A)","WI19","10","7","100.0%","100.0%","9.64","A- (3.86)","N/A"
"Welchman, John C.","VIS 112 - Art Historical Methods (A)","WI19","13","6","60.0%","100.0%","8.90","B+ (3.60)","N/A"
"Newsome, Elizabeth Ann","VIS 117E - Problems in Ethnoaesthetics (A)","WI19","15","5","80.0%","80.0%","2.90","B+ (3.60)","N/A"
"Tronzo, William","VIS 121AN - Art Experience in Middle Ages (A)","WI19","61","17","92.9%","100.0%","3.21","B+ (3.58)","B (3.25)"
"Wardwell, Mariana Razo","VIS 126E - Indigenisms I (A)","WI19","13","9","100.0%","100.0%","5.83","B+ (3.63)","N/A"
"Newsome, Elizabeth Ann","VIS 126HN - Pac Coast American Indian Art (A)","WI19","32","18","88.9%","83.3%","4.06","B+ (3.41)","B (3.26)"
"Bryson, William N","VIS 127N - 20th Century Art/China & Japan (A)","WI19","130","46","84.1%","88.4%","4.45","B (3.28)","B (3.20)"
"Rose, Jordan M","VIS 129C - Seminar/Modern Art History (A)","WI19","12","3","100.0%","100.0%","3.83","A (4.00)","N/A"
"Miller, Nicole L","VIS 132 - Installation Production&Studio (A)","WI19","16","12","91.7%","90.9%","4.50","A- (3.83)","N/A"
"Bratton, Benjamin H.","VIS 135 - Design Research Methods (A)","WI19","38","15","53.3%","66.7%","3.57","A- (3.93)","A- (3.96)"
"Alexander, Amy J","VIS 145A - Time&Process Digital Media I (A)","WI19","45","34","100.0%","100.0%","5.65","B+ (3.57)","B+ (3.50)"
"Stalbaum, Brett","VIS 147A - Electronic Technologies/Art I (A)","WI19","32","14","100.0%","100.0%","5.23","B+ (3.60)","B (3.21)"
"Williams, Alena J","VIS 151A - Sem. in Media History/Theory (A)","WI19","13","12","100.0%","100.0%","3.95","B+ (3.50)","N/A"
"Williams, Alena J","VIS 154 - Hard Look at the Movies (A)","WI19","36","35","97.1%","97.1%","5.30","B+ (3.34)","B+ (3.32)"
"Alexander, Amy J","VIS 160A - Senior Proj/Computing Arts I (A)","WI19","16","5","66.7%","66.7%","15.50","B (3.00)","N/A"
"Brown, Sheldon Glenn","VIS 160A - Senior Proj/Computing Arts I (B)","WI19","17","4","100.0%","100.0%","9.83","B+ (3.67)","N/A"
"Bratton, Benjamin H.","VIS 163 - Design Research & Criticism (A)","WI19","12","4","75.0%","100.0%","7.50","B (3.25)","N/A"
"O'Callaghan, Deirdre M","VIS 164 - Photographic Strategies (A)","WI19","22","11","88.9%","66.7%","5.61","B+ (3.67)","B+ (3.50)"
"Ortiz-Torres, Ruben","VIS 165 - Camera Tech:Analog Futures (A)","WI19","20","10","88.9%","37.5%","6.72","A- (3.71)","B+ (3.65)"
"O'Callaghan, Deirdre M","VIS 167 - Social Engagement&Photography (A)","WI19","23","12","81.8%","72.7%","7.77","B+ (3.55)","B+ (3.63)"
"Cross, Brian R","VIS 171 - Digital Cinema-Theory/Productn (A)","WI19","24","13","100.0%","100.0%","8.32","B+ (3.64)","A- (3.76)"
"Dinco, Dino","VIS 174 - Media Sketchbook (A)","WI19","22","8","100.0%","100.0%","10.21","A- (3.86)","B+ (3.35)"
"Gomez Mostajo, Maria Loren","VIS 174 - Media Sketchbook (B)","WI19","14","3","100.0%","100.0%","7.83","B+ (3.33)","N/A"
"Wetzler, Graydon K.","VIS 174 - Media Sketchbook (C)","WI19","23","20","100.0%","100.0%","7.60","A- (3.70)","B+ (3.63)"
"Ridlen, Timothy Michael","VIS 175 - Editing - Theory & Production (A)","WI19","22","17","100.0%","100.0%","6.38","A- (3.75)","B+ (3.34)"
"Ridlen, Timothy Michael","VIS 177 - Scripting Strategies (A)","WI19","21","14","91.7%","90.9%","4.83","A- (3.83)","B+ (3.64)"
"Mangolte, Babette","VIS 181 - Sound And Lighting (A)","WI19","23","7","100.0%","66.7%","11.93","B+ (3.43)","A- (3.75)"
"Dinco, Dino","VIS 183A - Strategies of Self (A)","WI19","20","6","100.0%","100.0%","14.83","A (4.00)","B (3.27)"
"Trigilio, Michael","VIS 183B - Strategies of Alterity (A)","WI19","17","10","100.0%","100.0%","11.10","B+ (3.50)","N/A"
"Dominguez, Ricardo","VIS 2 - Intr/Art-Making:Motn&Time Base (A)","WI19","52","32","67.9%","60.7%","3.19","B+ (3.70)","B+ (3.63)"
"Shen, Kuiyi","VIS 21B - Introduction/Asian Art (A)","WI19","174","70","93.8%","88.9%","3.36","A- (3.84)","B+ (3.43)"
"Bryson, William N","VIS 22 - Formations of Modern Art (A)","WI19","196","107","91.9%","96.9%","4.25","B+ (3.60)","B+ (3.43)"
"D'Elena-Tweed, Jessica Erin","VIS 41 - Design Communication (A)","WI19","138","58","96.3%","94.3%","6.50","B+ (3.65)","A- (3.73)"
"Gomez Mostajo, Maria Loren","VIS 60 - Intro/Digital Photography (A)","WI19","153","59","65.5%","67.9%","4.96","B+ (3.33)","B+ (3.47)"
"Cartwright, Lisa","VIS 84 - History Of Film (A)","WI19","253","87","83.1%","79.5%","4.06","B+ (3.61)","B+ (3.42)"
"Johnson, Kristyn L","VIS 1 - Intr/Art-Making:2-D Practices (A)","FA18","320","202","55.2%","43.0%","7.72","B+ (3.60)","B+ (3.42)"
"Cruz, Edwin Teddy","VIS 101 - Intro. to Urban Ecologies (A)","FA18","26","16","93.3%","100.0%","4.75","B+ (3.67)","A- (3.91)"
"Humphrey, Malisa N.","VIS 105A - Drawing: Representing/Subject (A)","FA18","17","7","100.0%","100.0%","4.90","A- (3.75)","N/A"
"Ortiz-Torres, Ruben","VIS 105B - Drawing: Practices and Genre (A)","FA18","22","11","80.0%","70.0%","5.10","A- (3.75)","B+ (3.54)"
"Walsh, Zoe C","VIS 106B - Painting: Practices and Genre (A)","FA18","16","11","90.9%","90.9%","5.77","A- (3.90)","N/A"
"Lajarin-Encina, Aitor","VIS 106C - Painting: Portfolio Projects (A)","FA18","15","7","100.0%","100.0%","13.07","A (4.00)","N/A"
"Herc-Balaszek, Malgorzata","VIS 107B - Sculpture: Practices & Genre (A)","FA18","8","4","100.0%","100.0%","9.50","A (4.00)","N/A"
"Tonies, Joshua Vanjaymes","VIS 110D - Visual Narrative (A)","FA18","14","6","100.0%","100.0%","7.17","A- (3.83)","N/A"
"Gallaccio, Anya","VIS 110G - Natural & Altered Environment (A)","FA18","16","7","85.7%","85.7%","6.21","A (4.00)","N/A"
"Nodelman, Sheldon A.","VIS 120B - Roman Art (A)","FA18","66","23","61.9%","52.4%","6.50","B- (2.89)","B- (2.86)"
"Rose, Jordan M","VIS 124CN - Nineteenth Century Art (A)","FA18","54","22","100.0%","100.0%","7.14","A- (3.71)","B+ (3.39)"
"Bryson, William N","VIS 125C - Modern Art in West 1850-1950 (A)","FA18","38","23","90.5%","95.2%","5.59","B+ (3.67)","B+ (3.54)"
"Shen, Kuiyi","VIS 127B - Arts of China (A)","FA18","144","47","79.5%","81.8%","3.36","A- (3.72)","B (3.23)"
"Stalbaum, Brett","VIS 142 - Practices in Computing Arts (A)","FA18","97","61","86.9%","93.4%","4.73","B+ (3.60)","B+ (3.36)"
"Dominguez, Ricardo","VIS 143 - Virtual Environments (A)","FA18","23","10","70.0%","87.5%","3.70","A- (3.70)","A- (3.89)"
"Yoldas, Pinar","VIS 147A - Electronic Technologies/Art I (A)","FA18","44","40","100.0%","97.4%","5.30","B+ (3.64)","A- (3.82)"
"Bratton, Benjamin H.","VIS 149 - Contemporary Computer Topics (A)","FA18","15","4","50.0%","50.0%","7.50","B (3.25)","N/A"
"Cartwright, Lisa","VIS 155 - The Director Series (A)","FA18","44","24","85.0%","80.0%","3.55","A- (3.85)","A (4.00)"
"Kester, Grant","VIS 158 - Histories of Photography (A)","FA18","106","46","92.7%","95.1%","2.83","B+ (3.44)","B+ (3.41)"
"Yoldas, Pinar","VIS 162 - Spec. Science&Design Invention (A)","FA18","9","9","100.0%","100.0%","4.94","A- (3.89)","N/A"
"Wallen, Ruth","VIS 164 - Photographic Strategies (A)","FA18","25","8","100.0%","87.5%","8.00","A- (3.86)","B (3.24)"
"Porter, Ava Hermine","VIS 165 - Camera Tech:Analog Futures (A)","FA18","25","10","100.0%","100.0%","8.10","A- (3.90)","B+ (3.62)"
"Mangolte, Babette","VIS 171 - Digital Cinema-Theory/Productn (A)","FA18","21","13","38.5%","15.4%","12.04","B (3.15)","B+ (3.45)"
"Miller, Nicole L","VIS 174 - Media Sketchbook (A)","FA18","20","14","92.9%","92.9%","8.64","B+ (3.36)","B (3.29)"
"Ridlen, Timothy Michael","VIS 174 - Media Sketchbook (B)","FA18","22","17","100.0%","88.2%","6.15","B+ (3.56)","B (3.16)"
"Wetzler, Graydon K.","VIS 177 - Scripting Strategies (A)","FA18","20","20","90.0%","95.0%","5.20","A- (3.70)","A- (3.74)"
"Trigilio, Michael","VIS 178 - Sound - Theory and Production (A)","FA18","21","18","100.0%","100.0%","8.39","B (3.22)","B+ (3.31)"
"Mangolte, Babette","VIS 180A - Documentary Evidence/Media Pra (A)","FA18","24","9","88.9%","66.7%","10.50","B+ (3.67)","B+ (3.47)"
"Miller, Nicole L","VIS 180B - Fic & Allegory/Curr Media Prac (A)","FA18","21","18","76.5%","75.0%","7.56","B (3.29)","B+ (3.35)"
"Ridlen, Timothy Michael","VIS 183B - Strategies of Alterity (A)","FA18","21","18","61.1%","61.1%","7.50","B+ (3.50)","B+ (3.37)"
"Woods, Ann","VIS 20 - Introduction to Art History (A)","FA18","303","167","96.8%","98.7%","3.19","B+ (3.55)","B+ (3.35)"
"Rose, Jordan M","VIS 23 - Informtn Technologies/Art Hist (A)","FA18","14","6","100.0%","100.0%","8.90","B (3.00)","N/A"
"Dominguez, Ricardo","VIS 30 - Intro to Speculative Design (A)","FA18","66","37","80.6%","72.2%","2.88","A- (3.89)","A- (3.96)"
"Jessica, D'Elena-Tweed Eri","VIS 41 - Design Communication (A)","FA18","137","56","84.9%","80.8%","6.27","B+ (3.45)","B (3.27)"
"Porter, Ava Hermine","VIS 60 - Intro/Digital Photography (A)","FA18","168","87","82.1%","89.2%","5.20","B+ (3.56)","B+ (3.57)"
"Cross, Brian R","VIS 70N - Introduction to Media (A)","FA18","127","69","84.8%","80.3%","5.62","B+ (3.51)","B+ (3.59)"
"Tonies, Joshua Vanjaymes","VIS 80 - Introduction to Studio Major (A)","FA18","111","54","96.1%","98.0%","8.27","B+ (3.60)","A- (3.78)"
"Shen, Kuiyi","VIS 127C - Arts of Modern China (A)","S218","74","17","88.2%","88.2%","5.91","B+ (3.53)","B+ (3.40)"
"Trigilio, Michael","VIS 194S - Fantasy In Film (A)","S218","16","6","100.0%","100.0%","3.17","B+ (3.67)","N/A"
"Li, Huai","VIS 105D - Aesthetics/Chinese Calligraphy (A)","S118","22","6","83.3%","100.0%","2.83","A (4.00)","A- (3.93)"
"Paden, Jonathon Dean","VIS 143 - Virtual Environments (A)","S118","22","5","100.0%","75.0%","13.00","A- (3.75)","B+ (3.63)"
"Anderson, Shane Nicholas","VIS 165 - Camera Tech:Analog Futures (A)","S118","20","5","100.0%","100.0%","9.70","A- (3.75)","B+ (3.35)"
"Bateman, Vanessa Mae","VIS 22 - Formations of Modern Art (A)","S118","35","22","100.0%","100.0%","4.41","B+ (3.65)","B+ (3.44)"
"Anderson, Shane Nicholas","VIS 60 - Intro/Digital Photography (A)","S118","56","12","100.0%","100.0%","5.00","B+ (3.56)","B+ (3.44)"
"Brown, Sheldon Glenn","VIS 10 - Computing Arts Lecture Series (A)","SP18","203","78","79.7%","83.6%","1.85","A- (3.75)","B (3.15)"
"Park, Kyong Dong","VIS 100 - Introduction to Public Culture (A)","SP18","35","24","73.9%","76.2%","4.50","B+ (3.68)","A- (3.82)"
"Cruz, Edwin Teddy","VIS 102 - Cross-Border Urbanizations (A)","SP18","85","53","94.1%","97.9%","3.36","A- (3.78)","A- (3.85)"
"Rigg, Brianna D","VIS 105A - Drawing: Representing/Subject (A)","SP18","31","17","100.0%","100.0%","5.91","A- (3.88)","A- (3.99)"
"Boadwee, Keith","VIS 105C - Drawing: Portfolio Projects (A)","SP18","15","8","100.0%","87.5%","9.25","A- (3.75)","N/A"
"Li, Huai","VIS 105E - Chin Calligraphy/Installation (A)","SP18","15","8","100.0%","100.0%","6.25","A (4.00)","N/A"
"Guerrero, Raul M.","VIS 106A - Painting:  Image Making (A)","SP18","25","11","90.9%","81.8%","5.23","A- (3.91)","A- (3.88)"
"Guerrero, Raul M.","VIS 106B - Painting: Practices and Genre (A)","SP18","24","8","100.0%","87.5%","10.25","B+ (3.63)","A (4.00)"
