"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Dean, Dallawrence Edward","EDS 50 - CASP Frosh Intro Course (G)","FA21","24","10","100.0%","100.0%","0.72","A (4.00)","N/A"
"Dean, Dallawrence Edward","EDS 50 - CASP Frosh Intro Course (H)","FA21","13","6","83.3%","83.3%","1.50","A (4.00)","N/A"
"Dean, Dallawrence Edward","EDS 50 - CASP Frosh Intro Course (I)","FA21","18","10","100.0%","100.0%","1.17","A- (3.83)","N/A"
"Dean, Dallawrence Edward","EDS 50 - CASP Frosh Intro Course (J)","FA21","12","6","80.0%","100.0%","1.17","B+ (3.60)","N/A"
"Jones, Makeba","EDS 117 - Language, Culture & Education (A)","S321","28","7","85.7%","100.0%","8.21","A- (3.86)","A- (3.73)"
"Jones, Gabrielle Anastasia","EDS 125 - Hist,Polic&Theory/Bilingual Ed (A)","S321","13","4","100.0%","100.0%","13.00","A (4.00)","N/A"
"Pappas, Elizabeth","EDS 128A - Intro/Teaching&Learning (Elem) (A)","S321","10","5","100.0%","100.0%","11.70","A (4.00)","N/A"
"Fargason, Sharon Gayle","EDS 128B - Intro/Teaching&Learning (Elem) (A)","S321","10","4","100.0%","100.0%","8.50","A (4.00)","N/A"
"Dean, Dallawrence Edward","EDS 25 - Am Higher Edu&Collegiate Exper (A)","S321","304","152","98.6%","100.0%","3.81","A- (3.87)","A- (3.85)"
"Ramirez, Brianna Rachelle","EDS 113 - Chicanas/os & Latinos in Edu (A)","S221","16","4","75.0%","100.0%","4.50","A (4.00)","N/A"
"Warstadt, Melissa Fawn","EDS 118 - Adolescent Devlp & Education (A)","S221","20","4","100.0%","100.0%","6.50","A- (3.75)","B (3.12)"
"Drake, Kristy Nicole","EDS 135 - Newcomer Communities in SD (A)","S221","13","4","100.0%","100.0%","7.50","A- (3.75)","N/A"
"Miguel, Jessica","EDS 111 - Child Family Community (A)","S121","14","4","100.0%","100.0%","4.50","A (4.00)","N/A"
"Chapman, Thandeka K","EDS 112 - U.S. Urban Education (A)","S121","24","5","100.0%","100.0%","5.70","A (4.00)","A- (3.90)"
"Matschiner, Andrew","EDS 117 - Language, Culture & Education (A)","S121","37","27","96.3%","96.3%","7.39","A- (3.88)","A- (3.87)"
"Eguchi, Emi","EDS 124BR - Teach Computational Thinking (A)","S121","25","6","100.0%","100.0%","10.17","A (4.00)","B+ (3.55)"
"Rogers, Kirk Douglas","EDS 126 - Social Organization/Education (A)","S121","10","3","100.0%","100.0%","7.83","B+ (3.67)","N/A"
"Hemans, Patricia Ann Benitez","EDS 146 - Mindfulness and Education (A)","S121","16","9","100.0%","100.0%","6.50","B+ (3.67)","N/A"
"Ambo, Theresa Jean","EDS 102 - Intro to Qual Methods/EdRsrch (A)","SP21","39","22","100.0%","100.0%","3.17","A- (3.90)","A- (3.97)"
"Wishard Guerra, Alison G.","EDS 110R - Early Learning Environments (A)","SP21","20","7","100.0%","100.0%","6.50","A- (3.83)","B+ (3.50)"
"Wishard Guerra, Alison G.","EDS 111 - Child Family Community (A)","SP21","17","6","100.0%","100.0%","6.17","A (4.00)","N/A"
"Chapman, Thandeka K","EDS 112 - U.S. Urban Education (A)","SP21","51","17","100.0%","100.0%","5.79","A- (3.92)","B+ (3.52)"
"Contreras, Frances E.","EDS 113 - Chicanas/os & Latinos in Edu (A)","SP21","71","25","100.0%","100.0%","3.46","A- (3.74)","A- (3.94)"
"Museus, Samuel David","EDS 116 - Equity Minded Education (A)","SP21","38","21","85.7%","95.2%","3.07","A- (3.90)","A- (3.85)"
"Dean, Dallawrence Edward","EDS 117 - Language, Culture & Education (A)","SP21","60","23","81.8%","77.3%","6.21","A- (3.95)","A- (3.86)"
"Jones, Makeba","EDS 117 - Language, Culture & Education (B)","SP21","65","22","100.0%","100.0%","5.05","A- (3.95)","A- (3.97)"
"Bintliff, Amy S.V.","EDS 118 - Adolescent Devlp & Education (A)","SP21","59","53","100.0%","100.0%","4.58","A- (3.96)","A- (3.92)"
"Raj, Anita","EDS 118 - Adolescent Devlp & Education (B)","SP21","26","24","100.0%","100.0%","4.83","A- (3.83)","A- (3.78)"
"Eguchi, Emi","EDS 124AR - Teach Computation/DigitalWorld (C)","SP21","81","20","100.0%","100.0%","7.87","A (4.00)","B+ (3.65)"
"Simon, Elizabeth A","EDS 124BR - Teach Computational Thinking (A)","SP21","69","15","92.3%","100.0%","5.42","A (4.00)","A- (3.83)"
"Eguchi, Emi","EDS 124BR - Teach Computational Thinking (C)","SP21","73","22","95.5%","95.5%","6.23","A- (3.86)","A- (3.70)"
"Aragon, Maria Jose","EDS 125 - Hist,Polic&Theory/Bilingual Ed (A)","SP21","31","16","87.5%","93.8%","5.00","A- (3.87)","B+ (3.62)"
"Jones, Makeba","EDS 126 - Social Organization/Education (A)","SP21","54","15","100.0%","100.0%","4.36","A- (3.92)","A- (3.86)"
"Fargason, Sharon Gayle","EDS 128B - Intro/Teaching&Learning (Elem) (A)","SP21","53","15","100.0%","100.0%","4.77","A (4.00)","A- (3.71)"
"Heinzman, Erica M.","EDS 129C - Intro/Teach&Learn (Secondary) (A)","SP21","41","25","96.0%","96.0%","4.82","A (4.00)","A- (3.95)"
"Scharton, Susan Michelle","EDS 130 - Intro/Acad Ment/Elem Schl Stdn (A)","SP21","51","21","90.0%","85.0%","7.90","A- (3.90)","A- (3.89)"
"Chung, Luz Marina","EDS 136 - Intro/Acad Tut/Second Schl Std (A)","SP21","42","12","100.0%","100.0%","8.33","A- (3.92)","A- (3.87)"
"Bintliff, Amy S.V.","EDS 137 - Intro/Discipl/Specific Teachng (A)","SP21","19","8","100.0%","100.0%","7.00","A (4.00)","N/A"
"Mamas, Christoforos","EDS 141 - Adv. Action Rsrch in P-12 Educ (A)","SP21","9","6","100.0%","100.0%","5.50","A (4.00)","N/A"
"Stevens, Laura Jeanne","EDS 30 - Introduction to Teaching Math (A)","SP21","5","3","100.0%","100.0%","1.50","B+ (3.50)","N/A"
"Dean, Dallawrence Edward","EDS 38 - Explorations in Education (A)","SP21","14","5","100.0%","100.0%","6.50","B+ (3.50)","N/A"
"Halter, Christopher P.","EDS 103 - Intro to Quant Methods/EdRsrch (A)","WI21","37","22","100.0%","100.0%","6.23","A- (3.91)","A- (3.78)"
"Wishard Guerra, Alison G.","EDS 111 - Child Family Community (A)","WI21","29","12","83.3%","100.0%","7.17","A (4.00)","B+ (3.67)"
"Chapman, Thandeka K","EDS 112 - U.S. Urban Education (A)","WI21","44","21","95.2%","95.2%","4.21","A- (3.89)","A- (3.83)"
"Clarke, Sherice Nicole","EDS 115 - Cog Development & Education (A)","WI21","51","30","90.0%","96.7%","4.43","B+ (3.62)","B+ (3.40)"
"Dean, Dallawrence Edward","EDS 116 - Equity Minded Education (A)","WI21","31","17","100.0%","100.0%","4.38","A- (3.82)","A- (3.85)"
"Gallagher-Geurtsen, Tricia Meghan","EDS 117 - Language, Culture & Education (A)","WI21","64","50","98.0%","98.0%","4.95","A- (3.89)","B+ (3.54)"
"Bintliff, Amy S.V.","EDS 118 - Adolescent Devlp & Education (A)","WI21","56","55","100.0%","100.0%","4.28","A- (3.85)","A- (3.88)"
"Eguchi, Emi","EDS 124AR - Teach Computation/DigitalWorld (A)","WI21","59","14","92.3%","92.3%","8.81","A- (3.85)","B+ (3.69)"
"Simon, Elizabeth A","EDS 124AR - Teach Computation/DigitalWorld (C)","WI21","48","12","91.7%","91.7%","6.67","A- (3.82)","A- (3.89)"
