"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Schurgers, Curt","ECE 35 - Introduction to Analog Design (B)","FA19","144","95","91.5%","98.9%","9.36","B- (2.98)","B- (2.86)"
"Lugannani, Robert","ECE 45 - Circuits and Systems (A)","FA19","98","39","79.5%","64.1%","5.73","B (3.28)","B (3.19)"
"Eldon, John","ECE 5 - Intro to ECE (A)","FA19","163","81","97.1%","96.9%","6.76","A- (3.72)","B+ (3.58)"
"Gilja, Vikash","ECE 5 - Intro to ECE (A)","FA19","163","81","97.1%","100.0%","6.76","A- (3.72)","B+ (3.58)"
"Hall, Drew A.","ECE 5 - Intro to ECE (A)","FA19","163","81","97.1%","98.4%","6.76","A- (3.72)","B+ (3.58)"
"Nguyen, Truong Quang","ECE 5 - Intro to ECE (A)","FA19","163","81","97.1%","100.0%","6.76","A- (3.72)","B+ (3.58)"
"Baghdadchi, Saharnaz","ECE 65 - Components & Circuits Lab (A)","FA19","76","57","92.9%","98.2%","7.54","B+ (3.61)","B (3.00)"
"Saad, Andrew S","ECE 100 - Linear Electronic Systems (A)","S319","35","34","79.4%","76.5%","5.85","B+ (3.32)","B- (2.94)"
"Silberman, Jack","ECE 148 - Intro to Autonomous Vehicles (A)","S219","14","10","100.0%","100.0%","15.70","A (4.00)","N/A"
"Abi Samra, Nicholas Camill","ECE 180 - Topics in ECE (A)","S219","29","16","100.0%","100.0%","4.23","A- (3.80)","B+ (3.48)"
"Morris, Karcher William","ECE 5 - Intro to ECE (A)","S219","37","22","100.0%","100.0%","8.59","A- (3.82)","A- (3.86)"
"Abi Samra, Nicholas Camill","ECE 180 - Topics in ECE (A)","S119","30","11","100.0%","100.0%","6.14","A- (3.91)","B+ (3.53)"
"An, Cheolhong","ECE 180 - Topics in ECE (B)","S119","16","5","75.0%","75.0%","7.00","A (4.00)","N/A"
"Shevchenko, Valentin I","ECE 45 - Circuits and Systems (A)","S119","29","18","88.9%","88.9%","7.61","B+ (3.39)","B+ (3.46)"
"Baghdadchi, Saharnaz","ECE 101 - Linear Systems Fundamentals (A)","SP19","113","99","83.3%","84.2%","6.99","B (3.14)","B- (2.87)"
"Kuzum, Duygu","ECE 103 - Fundamntls/Devices & Materials (A)","SP19","53","21","94.7%","100.0%","6.82","B (3.26)","B- (2.89)"
"Fullerton, Eric E","ECE 107 - Electromagnetism (A)","SP19","104","34","80.0%","60.0%","10.10","B (3.00)","B- (2.80)"
"Zeger, Kenneth A.","ECE 109 - Engineering Probability&Stats (A)","SP19","163","54","57.4%","76.6%","7.39","C+ (2.67)","C+ (2.61)"
"Yip, Michael","ECE 115 - Fast Prototyping (A)","SP19","13","10","100.0%","100.0%","10.94","A- (3.80)","N/A"
"Quest, Kevin B","ECE 120 - Solar System Physics (A)","SP19","59","19","94.4%","94.4%","3.94","B+ (3.39)","B+ (3.36)"
"Sievenpiper, Daniel F.","ECE 123 - Antenna Systems Engineering (A)","SP19","37","15","100.0%","100.0%","6.81","A- (3.75)","B (3.16)"
"Esmaili, Gholamreza","ECE 124 - Motor Drives (A)","SP19","18","6","100.0%","100.0%","13.17","B+ (3.50)","N/A"
"Esmaili, Gholamreza","ECE 125B - Intro to Power Electronics II (A)","SP19","26","10","100.0%","100.0%","9.83","B (3.22)","B (3.22)"
"Taur, Yuan","ECE 135B - Electronic Devices (A)","SP19","13","6","66.7%","83.3%","4.17","B (3.00)","N/A"
"Tanaka, Atsunori","ECE 136L - Microelectronics Laboratory (A)","SP19","13","6","100.0%","100.0%","8.50","B (3.00)","N/A"
"Gessner, Richard K.","ECE 140B - The Art of Product Eng II (A)","SP19","39","27","66.7%","80.8%","9.17","B+ (3.44)","B+ (3.52)"
"Khoshabeh, Ramsin","ECE 140B - The Art of Product Eng II (A)","SP19","39","27","66.7%","92.3%","9.17","B+ (3.44)","B+ (3.52)"
"Gessner, Richard K.","ECE 141B - Software Foundations II (A)","SP19","48","19","94.4%","100.0%","10.61","A- (3.73)","B+ (3.49)"
"Unpingco, Jose H.","ECE 143 - Programming for Data Analysis (A)","SP19","100","58","100.0%","100.0%","6.46","A- (3.89)","A- (3.80)"
"Phan, Alex Minh Giang","ECE 144 - LabVIEW Programming (A)","SP19","29","18","94.1%","100.0%","12.77","B+ (3.60)","B+ (3.69)"
"Hildebrand, John A","ECE 145CL - Acoustics Laboratory (A)","SP19","12","4","100.0%","100.0%","5.83","A (4.00)","N/A"
"de Oliveira, Mauricio","ECE 148 - Intro to Autonomous Vehicles (B)","SP19","9","7","100.0%","83.3%","7.64","A- (3.86)","N/A"
"Silberman, Jack","ECE 148 - Intro to Autonomous Vehicles (B)","SP19","9","7","100.0%","100.0%","7.64","A- (3.86)","N/A"
"Schurgers, Curt","ECE 15 - Engineering Computation (A)","SP19","99","78","91.0%","97.4%","8.99","B (3.15)","B- (2.89)"
"Pal, Piya","ECE 153 - Probability&Random Process/Eng (A)","SP19","36","28","88.9%","96.3%","7.98","B (3.11)","B (3.26)"
"Fazeli Chaghooshi, Arman","ECE 154C - Communications SystemsIII (A)","SP19","7","5","100.0%","100.0%","8.90","A (4.00)","N/A"
"Bharadia, Dinesh","ECE 157B - Communications Systems Lab II (A)","SP19","11","6","66.7%","66.7%","8.83","B+ (3.60)","N/A"
"Schurgers, Curt","ECE 16 - Rapid Hardware & Software Dsn (A)","SP19","28","15","86.7%","100.0%","13.43","C+ (2.67)","B+ (3.31)"
"Harris, Frederick Joel","ECE 161C - Apps of Digital Signal Process (A)","SP19","58","20","64.7%","70.6%","8.75","B+ (3.50)","B+ (3.51)"
"Hsueh, Tzu-Chien","ECE 163 - Electronic Circuits & Systems (A)","SP19","42","30","85.2%","84.6%","9.14","B+ (3.40)","B+ (3.49)"
"Mercier, Patrick Philip","ECE 165 - Digtl Integrated Circuit Desgn (A)","SP19","74","27","95.8%","87.0%","11.98","B+ (3.39)","B (3.01)"
"Gessner, Richard K.","ECE 17 - Object-Oriented Programming (A)","SP19","41","29","100.0%","100.0%","8.81","B (3.23)","B (3.07)"
"Sworder, David D.","ECE 171A - Linear Control System Theory (A)","SP19","118","46","64.4%","48.9%","7.36","B (3.18)","B (3.09)"
"Abi Samra, Nicholas Camill","ECE 180 - Topics in ECE (A)","SP19","36","10","100.0%","100.0%","3.70","B+ (3.50)","A- (3.79)"
"Mookherjea, Shayan","ECE 183 - Optical Electronics (A)","SP19","12","10","70.0%","90.0%","11.30","B- (2.90)","N/A"
"Papen, George C.","ECE 185 - Lasers and Modulators (A)","SP19","7","5","80.0%","100.0%","11.30","B+ (3.50)","N/A"
"Twomey, Robert Daniel","ECE 188 - Topics in ECE with Lab (A)","SP19","39","14","92.3%","100.0%","6.17","A- (3.75)","A- (3.90)"
"Liu, Zhaowei","ECE 25 - Introduction to Digital Design (A)","SP19","81","38","87.5%","74.2%","6.63","B (3.03)","B- (2.91)"
"Mir Arabbaygi, Siavash","ECE 30 - Intro to Computer Engineering (A)","SP19","159","83","64.6%","72.5%","7.29","B- (2.76)","C+ (2.58)"
"Ford, Joseph Earl","ECE 35 - Introduction to Analog Design (A)","SP19","119","47","89.7%","94.9%","9.22","B (3.13)","C+ (2.35)"
"Franceschetti, Massimo","ECE 45 - Circuits and Systems (A)","SP19","127","82","82.1%","77.6%","6.65","B (3.18)","C+ (2.66)"
"Eldon, John","ECE 5 - Intro to ECE (A)","SP19","68","19","93.3%","93.3%","5.57","A- (3.87)","B+ (3.52)"
"Gilja, Vikash","ECE 5 - Intro to ECE (A)","SP19","68","19","93.3%","93.3%","5.57","A- (3.87)","B+ (3.52)"
"Nguyen, Truong Quang","ECE 5 - Intro to ECE (A)","SP19","68","19","93.3%","100.0%","5.57","A- (3.87)","B+ (3.52)"
"Baghdadchi, Saharnaz","ECE 65 - Components & Circuits Lab (A)","SP19","158","130","88.0%","91.9%","7.29","B- (2.97)","C+ (2.52)"
"Abd El-Messih, Andrew Saad","ECE 100 - Linear Electronic Systems (A)","WI19","43","40","76.9%","74.4%","9.00","B (3.16)","B- (2.79)"
"Touri, Behrouz","ECE 101 - Linear Systems Fundamentals (A)","WI19","57","38","86.1%","94.4%","7.09","B (3.25)","B+ (3.34)"
"Hsueh, Tzu-Chien","ECE 102 - Intro/Active Circuit Design (A)","WI19","65","22","88.9%","77.8%","9.87","B (3.05)","B (3.00)"
"Lomakin, Vitaliy","ECE 107 - Electromagnetism (A)","WI19","45","16","100.0%","81.3%","8.13","B (3.19)","C+ (2.59)"
"Vardy, Alexander","ECE 109 - Engineering Probability&Stats (A)","WI19","114","46","72.1%","83.3%","8.31","B (3.10)","B- (2.81)"
"Lin, Bill","ECE 111 - Advanced Digital Design Proj (A)","WI19","69","24","73.9%","95.7%","7.50","B+ (3.42)","B+ (3.41)"
"Lin, Bill","ECE 111 - Advanced Digital Design Proj (B)","WI19","68","21","94.7%","100.0%","6.08","B+ (3.37)","B+ (3.41)"
"Yip, Michael","ECE 115 - Fast Prototyping (A)","WI19","6","5","100.0%","100.0%","10.10","B (3.00)","N/A"
"Esmaili, Gholamreza","ECE 121B - Energy Conversion (A)","WI19","31","14","100.0%","100.0%","8.21","B+ (3.43)","B- (2.97)"
"Esmaili, Gholamreza","ECE 125A - Intro to Power Electronics I (A)","WI19","28","9","100.0%","100.0%","9.17","B+ (3.44)","B (3.16)"
"Ng, Tse Nga","ECE 134 - Electrnc Materls Sci/Integ Cir (A)","WI19","21","10","100.0%","100.0%","5.61","A- (3.78)","B+ (3.45)"
"Gessner, Richard K.","ECE 140A - The Art of Product Eng I (A)","WI19","67","23","86.4%","90.9%","7.95","B+ (3.41)","B+ (3.43)"
"Khoshabeh, Ramsin","ECE 140A - The Art of Product Eng I (A)","WI19","65","23","86.4%","90.9%","7.95","B+ (3.41)","B+ (3.43)"
"Gessner, Richard K.","ECE 141A - Software Foundations I (A)","WI19","63","40","100.0%","97.5%","9.05","B+ (3.58)","B+ (3.38)"
"Unpingco, Jose H.","ECE 143 - Programming for Data Analysis (A)","WI19","67","54","94.3%","96.2%","7.62","A- (3.79)","B+ (3.50)"
"Phan, Alex Minh Giang","ECE 144 - LabVIEW Programming (A)","WI19","23","18","94.4%","100.0%","14.61","B+ (3.44)","B+ (3.63)"
"Hildebrand, John A","ECE 145BL - Acoustics Lab (A)","WI19","10","5","75.0%","100.0%","6.00","A (4.00)","N/A"
"de Oliveira, Mauricio","ECE 148 - Intro to Autonomous Vehicles (A)","WI19","15","6","60.0%","80.0%","8.90","A- (3.83)","N/A"
"Silberman, Jack","ECE 148 - Intro to Autonomous Vehicles (A)","WI19","16","6","60.0%","80.0%","8.90","A- (3.83)","N/A"
"Gilja, Vikash","ECE 15 - Engineering Computation (A)","WI19","169","76","80.0%","90.0%","8.61","B (3.14)","B (3.23)"
"Lugannani, Robert","ECE 153 - Probability&Random Process/Eng (A)","WI19","45","15","100.0%","100.0%","5.50","B+ (3.67)","B (3.23)"
"Milstein, Laurence B.","ECE 154B - Communications Systems II (A)","WI19","8","5","80.0%","80.0%","8.50","B+ (3.40)","N/A"
"Ling, Patrick L","ECE 157A - Communications Systems Lab I (A)","WI19","8","3","100.0%","100.0%","8.50","B+ (3.67)","N/A"
"Khoshabeh, Ramsin","ECE 16 - Rapid Hardware & Software Dsn (A)","WI19","21","13","92.3%","92.3%","14.50","B (3.18)","B (3.15)"
"Nguyen, Truong Quang","ECE 161B - Digital Signal Processing I (A)","WI19","43","19","100.0%","100.0%","7.87","B (3.00)","B+ (3.34)"
"Trivedi, Mohan M.","ECE 172A - Introductn/Intelligent Systems (A)","WI19","109","27","84.0%","84.0%","8.26","B (3.24)","B (3.17)"
"Vasconcelos, Nuno","ECE 175A - Pattrn Recogn and Machine Lrng (A)","WI19","90","20","81.3%","87.5%","9.38","B (3.00)","B (3.03)"
"Kumar, Rakesh","ECE 180 - Topics in ECE (A)","WI19","33","30","96.7%","93.3%","6.30","A- (3.83)","B+ (3.49)"
"Abi Samra, Nicholas Camill","ECE 180 - Topics in ECE (C)","WI19","31","11","100.0%","100.0%","3.77","A- (3.82)","A- (3.73)"
"Cosman, Pamela C.","ECE 191 - Engineering Group Design Proj (A)","WI19","22","4","100.0%","100.0%","9.83","B+ (3.67)","B (3.30)"
"Zhang, Xinyu","ECE 191 - Engineering Group Design Proj (A)","WI19","22","4","100.0%","100.0%","9.83","B+ (3.67)","B (3.30)"
"Dey, Sujit","ECE 25 - Introduction to Digital Design (A)","WI19","134","67","93.8%","92.3%","5.95","B+ (3.38)","B (3.05)"
"Yun, Kenneth Yi","ECE 30 - Intro to Computer Engineering (A)","WI19","54","20","61.1%","77.8%","5.06","B+ (3.44)","B- (2.91)"
"Schurgers, Curt","ECE 35 - Introduction to Analog Design (A)","WI19","127","81","85.9%","97.4%","9.47","B (3.08)","C+ (2.45)"
"Zeger, Kenneth A.","ECE 45 - Circuits and Systems (A)","WI19","162","64","77.4%","75.4%","7.53","B- (2.79)","B- (2.71)"
"Eldon, John","ECE 5 - Intro to ECE (A)","WI19","112","37","93.3%","100.0%","5.50","A- (3.73)","B+ (3.55)"
"Gilja, Vikash","ECE 5 - Intro to ECE (A)","WI19","112","37","93.3%","96.4%","5.50","A- (3.73)","B+ (3.55)"
"Nguyen, Truong Quang","ECE 5 - Intro to ECE (A)","WI19","110","37","93.3%","100.0%","5.50","A- (3.73)","B+ (3.55)"
"Baghdadchi, Saharnaz","ECE 65 - Components & Circuits Lab (A)","WI19","138","96","92.6%","97.8%","7.50","B+ (3.33)","B- (2.74)"
"Sievenpiper, Daniel F.","ECE 100 - Linear Electronic Systems (A)","FA18","142","100","98.0%","96.0%","9.77","B (3.11)","C+ (2.57)"
"Siegel, Paul H.","ECE 101 - Linear Systems Fundamentals (A)","FA18","127","84","89.0%","95.1%","7.89","B (3.17)","B (3.02)"
"Hall, Drew A.","ECE 102 - Intro/Active Circuit Design (A)","FA18","54","23","82.6%","90.9%","12.24","B- (2.83)","B- (2.71)"
"Ng, Tse Nga","ECE 103 - Fundamntls/Devices & Materials (A)","FA18","42","20","78.9%","63.2%","8.61","B+ (3.44)","B (3.07)"
"Lomakin, Vitaliy","ECE 107 - Electromagnetism (A)","FA18","49","23","89.5%","84.2%","7.76","B (3.16)","B- (2.70)"
"Zeger, Kenneth A.","ECE 109 - Engineering Probability&Stats (A)","FA18","91","37","91.2%","91.2%","6.84","B (3.11)","C+ (2.66)"
"Koushanfar, Farinaz","ECE 111 - Advanced Digital Design Proj (A)","FA18","42","35","68.6%","54.3%","8.44","B+ (3.40)","B+ (3.58)"
"Esmaili, Gholamreza","ECE 121A - Power Sys Analysis & Fundmntls (A)","FA18","50","14","100.0%","83.3%","7.42","B+ (3.31)","B (3.20)"
"Kuzum, Duygu","ECE 135A - Semiconductor Physics (A)","FA18","15","10","100.0%","100.0%","5.30","A- (3.70)","N/A"
"Unpingco, Jose H.","ECE 143 - Programming for Data Analysis (A)","FA18","92","75","85.3%","90.5%","6.63","A- (3.74)","B+ (3.60)"
"Phan, Alex Minh Giang","ECE 144 - LabVIEW Programming (A)","FA18","14","14","100.0%","100.0%","12.36","B (3.29)","N/A"
"Hildebrand, John A","ECE 145AL - Acoustics Laboratory (A)","FA18","13","4","100.0%","100.0%","4.00","B+ (3.67)","N/A"
"de Oliveira, Mauricio","ECE 148 - Intro to Autonomous Vehicles (A)","FA18","12","6","100.0%","100.0%","8.17","A (4.00)","N/A"
"Vardy, Alexander","ECE 15 - Engineering Computation (A)","FA18","262","165","74.8%","80.4%","8.86","B- (2.86)","C+ (2.66)"
"Javidi, Tara","ECE 153 - Probability&Random Process/Eng (A)","FA18","21","15","66.7%","86.7%","7.97","C+ (2.67)","B- (2.75)"
"Milstein, Laurence B.","ECE 154A - Communications Systems I (A)","FA18","10","3","100.0%","100.0%","5.83","B (3.00)","N/A"
"Franceschetti, Massimo","ECE 158A - Data Networks I (A)","FA18","31","10","100.0%","100.0%","3.83","B+ (3.33)","B (3.05)"
"Khoshabeh, Ramsin","ECE 16 - Rapid Hardware & Software Dsn (A)","FA18","23","7","71.4%","85.7%","13.93","B (3.14)","B+ (3.46)"
"Rao, Bhaskar D.","ECE 161A - Intr/Digital Signal Processing (A)","FA18","66","20","75.0%","90.0%","8.80","C+ (2.63)","C+ (2.65)"
"Hall, Drew A.","ECE 164 - Analog Integrtd Circuit Design (A)","FA18","58","30","90.0%","93.1%","13.03","B+ (3.45)","B (3.13)"
"Rebeiz, Gabriel","ECE 166 - Microwave Systems and Circuits (A)","FA18","63","29","100.0%","100.0%","11.71","B+ (3.57)","B (3.23)"
"Sworder, David D.","ECE 171B - Linear Control System Theory (A)","FA18","20","9","100.0%","100.0%","8.28","B+ (3.56)","B+ (3.60)"
"Pal, Piya","ECE 174 - Intro/Linear&Nonlinear Optimiz (A)","FA18","95","27","32.0%","44.0%","12.02","C+ (2.32)","C+ (2.55)"
"Abi Samra, Nicholas Camill","ECE 180 - Topics in ECE (A)","FA18","32","9","100.0%","100.0%","4.72","A- (3.89)","B+ (3.61)"
"Lomakin, Vitaliy","ECE 182 - Electromagnetic Optcs/GW&FbrOp (A)","FA18","6","3","100.0%","100.0%","5.83","A (4.00)","N/A"
"Liu, Zhaowei","ECE 187 - Intro/Biomed Imaging & Sensing (A)","FA18","27","5","100.0%","100.0%","6.90","A- (3.75)","B+ (3.50)"
"Cosman, Pamela C.","ECE 191 - Engineering Group Design Proj (A)","FA18","15","5","80.0%","75.0%","11.30","B (3.00)","N/A"
"Quest, Kevin B","ECE 25 - Introduction to Digital Design (A)","FA18","100","41","94.7%","94.7%","6.08","B (3.26)","B- (2.81)"
"Taur, Yuan","ECE 35 - Introduction to Analog Design (A)","FA18","122","43","84.6%","71.1%","7.90","B- (2.90)","C+ (2.43)"
"Schurgers, Curt","ECE 35 - Introduction to Analog Design (B)","FA18","146","110","89.9%","94.4%","10.59","B- (2.86)","C+ (2.57)"
"Lugannani, Robert","ECE 45 - Circuits and Systems (A)","FA18","64","19","83.3%","77.8%","6.06","A- (3.71)","B+ (3.32)"
"Eldon, John","ECE 5 - Intro to ECE (B)","FA18","180","101","100.0%","94.7%","6.62","B+ (3.69)","B+ (3.66)"
"Gilja, Vikash","ECE 5 - Intro to ECE (B)","FA18","180","101","100.0%","95.9%","6.62","B+ (3.69)","B+ (3.66)"
"Hall, Drew A.","ECE 5 - Intro to ECE (B)","FA18","180","101","100.0%","98.7%","6.62","B+ (3.69)","B+ (3.66)"
"Nguyen, Truong Quang","ECE 5 - Intro to ECE (B)","FA18","179","101","100.0%","94.9%","6.62","B+ (3.69)","B+ (3.66)"
"Baghdadchi, Saharnaz","ECE 65 - Components & Circuits Lab (A)","FA18","68","53","96.2%","100.0%","7.86","B+ (3.42)","B (3.01)"
"Baghdadchi, Saharnaz","ECE 101 - Linear Systems Fundamentals (A)","S218","50","42","82.9%","90.2%","9.26","B (3.12)","C+ (2.63)"
"Shevchenko, Valentin I","ECE 107 - Electromagnetism (A)","S218","40","16","73.3%","53.3%","14.10","C+ (2.67)","B (3.10)"
"Silberman, Jack","ECE 148 - Intro to Autonomous Vehicles (A)","S218","14","11","100.0%","100.0%","14.68","A (4.00)","N/A"
"Abi Samra, Nicholas Camill","ECE 180 - Topics in ECE (A)","S218","37","10","88.9%","88.9%","6.75","A- (3.78)","B+ (3.49)"
"Morris, Karcher William","ECE 5 - Intro to ECE (A)","S218","50","30","100.0%","100.0%","6.29","A- (3.90)","A- (3.94)"
"Abi Samra, Nicholas Camill","ECE 180 - Topics in ECE (A)","S118","51","12","100.0%","100.0%","5.41","A- (3.92)","A- (3.86)"
"Shevchenko, Valentin I","ECE 45 - Circuits and Systems (A)","S118","20","10","100.0%","100.0%","9.10","B+ (3.40)","B+ (3.30)"
"Taur, Yuan","ECE 65 - Components & Circuits Lab (A)","S118","25","5","100.0%","80.0%","6.50","A (4.00)","B- (2.79)"
"Touri, Behrouz","ECE 101 - Linear Systems Fundamentals (A)","SP18","146","65","80.3%","86.9%","7.70","B (3.18)","B- (2.97)"
"Kuzum, Duygu","ECE 103 - Fundamntls/Devices & Materials (A)","SP18","39","18","88.2%","100.0%","7.79","B (3.00)","B (3.15)"
"Lomakin, Vitaliy","ECE 107 - Electromagnetism (A)","SP18","75","28","84.0%","76.0%","9.06","B- (2.87)","B- (2.83)"
"Lugannani, Robert","ECE 109 - Engineering Probability&Stats (A)","SP18","261","90","85.1%","84.9%","5.98","B+ (3.42)","B- (2.74)"
"Lin, Bill","ECE 111 - Advanced Digital Design Proj (A)","SP18","60","13","91.7%","91.7%","8.33","B+ (3.55)","B+ (3.59)"
"Lin, Bill","ECE 111 - Advanced Digital Design Proj (B)","SP18","59","16","93.3%","100.0%","4.50","A- (3.73)","B+ (3.59)"
"Yip, Michael","ECE 115 - Fast Prototyping (A)","SP18","21","15","100.0%","100.0%","13.97","B+ (3.47)","B+ (3.68)"
"Quest, Kevin B","ECE 120 - Solar System Physics (A)","SP18","48","14","100.0%","100.0%","2.96","B+ (3.54)","B (3.27)"
"Sievenpiper, Daniel F.","ECE 123 - Antenna Systems Engineering (A)","SP18","26","17","100.0%","100.0%","6.15","B (3.12)","B- (2.90)"
"Esmaili, Gholamreza","ECE 125B - Intro to Power Electronics II (A)","SP18","33","9","88.9%","100.0%","11.17","B+ (3.33)","B (3.04)"
"Dayeh, Shadi Ahmad","ECE 136L - Microelectronics Laboratory (A)","SP18","19","6","100.0%","100.0%","6.90","A (4.00)","N/A"
"Gessner, Richard K.","ECE 140B - The Art of Product Eng II (A)","SP18","32","21","95.2%","100.0%","9.45","B+ (3.62)","B+ (3.70)"
"Khoshabeh, Ramsin","ECE 140B - The Art of Product Eng II (A)","SP18","32","21","95.2%","100.0%","9.45","B+ (3.62)","B+ (3.70)"
"Unpingco, Jose H.","ECE 143 - Programming for Data Analysis (A)","SP18","62","18","72.2%","77.8%","7.72","B+ (3.59)","B+ (3.35)"
"Silberman, Jack","ECE 148 - Intro to Autonomous Vehicles (A)","SP18","14","7","100.0%","100.0%","6.79","A- (3.83)","N/A"
"Javidi, Tara","ECE 153 - Probability&Random Process/Eng (A)","SP18","27","7","85.7%","71.4%","9.36","B- (2.86)","B+ (3.49)"
"Javidi, Tara","ECE 154C - Communications SystemsIII (A)","SP18","7","3","100.0%","100.0%","5.83","B+ (3.67)","N/A"
"Zhang, Xinyu","ECE 158B - Data Networks II (A)","SP18","7","6","100.0%","100.0%","7.50","A (4.00)","N/A"
"Harris, Frederick Joel","ECE 161C - Apps of Digital Signal Process (A)","SP18","44","14","71.4%","76.9%","8.07","B (3.15)","N/A"
"Levy, Cooper Sinclair","ECE 163 - Electronic Circuits & Systems (A)","SP18","27","23","78.3%","87.0%","10.59","B- (2.87)","B- (2.98)"
"Sworder, David D.","ECE 171A - Linear Control System Theory (A)","SP18","123","88","79.8%","73.8%","7.17","B (3.20)","B (3.28)"
"Kreutz-Delgado, Kenneth","ECE 175B - Prob Reasoning & Graphical Mod (A)","SP18","29","7","100.0%","100.0%","6.50","A- (3.75)","B+ (3.53)"
"Gessner, Richard K.","ECE 180 - Topics in ECE (A)","SP18","22","15","73.3%","93.3%","9.79","B+ (3.36)","B+ (3.54)"
"Abi Samra, Nicholas Camill","ECE 180 - Topics in ECE (B)","SP18","46","15","80.0%","86.7%","5.17","B+ (3.67)","A- (3.79)"
"Ford, Joseph Earl","ECE 181 - Physical Optics&Fourier Optics (A)","SP18","10","5","100.0%","100.0%","6.50","B+ (3.60)","N/A"
"Phan, Alex Minh Giang","ECE 188 - Topics in ECE with Lab (A)","SP18","30","27","100.0%","100.0%","13.76","B+ (3.54)","B+ (3.56)"
"Das, Pankaj K","ECE 191 - Engineering Group Design Proj (A)","SP18","35","6","33.3%","66.7%","14.50","A- (3.80)","N/A"
"Tu, Charles","ECE 191 - Engineering Group Design Proj (A)","SP18","35","6","33.3%","50.0%","14.50","A- (3.80)","N/A"
"Liu, Zhaowei","ECE 25 - Introduction to Digital Design (A)","SP18","56","18","94.1%","93.8%","6.15","B- (2.94)","B- (2.87)"
"Mir Arabbaygi, Siavash","ECE 30 - Intro to Computer Engineering (A)","SP18","142","102","82.7%","91.8%","8.42","B+ (3.31)","B (3.15)"
"Radic, Stojan","ECE 35 - Introduction to Analog Design (A)","SP18","77","32","75.0%","71.4%","8.57","B- (2.71)","C+ (2.62)"
"Franceschetti, Massimo","ECE 45 - Circuits and Systems (A)","SP18","64","17","100.0%","81.3%","7.91","B+ (3.59)","C+ (2.65)"
"Eldon, John","ECE 5 - Intro to ECE (A)","SP18","99","29","89.3%","92.6%","6.57","A- (3.81)","B+ (3.63)"
"Hall, Drew A.","ECE 5 - Intro to ECE (A)","SP18","99","29","89.3%","100.0%","6.57","A- (3.81)","B+ (3.63)"
"Nguyen, Truong Quang","ECE 5 - Intro to ECE (A)","SP18","99","31","90.0%","96.6%","6.50","A- (3.76)","B+ (3.63)"
"Baghdadchi, Saharnaz","ECE 65 - Components & Circuits Lab (A)","SP18","127","85","84.5%","91.7%","8.01","B (3.19)","B (3.11)"
"Kante, Boubacar","ECE 100 - Linear Electronic Systems (A)","WI18","53","38","83.8%","91.9%","9.36","B (3.11)","B (3.19)"
"Baghdadchi, Saharnaz","ECE 101 - Linear Systems Fundamentals (A)","WI18","87","72","94.4%","93.0%","6.94","B (3.24)","C+ (2.64)"
"Kuzum, Duygu","ECE 103 - Fundamntls/Devices & Materials (A)","WI18","27","12","100.0%","100.0%","8.17","B+ (3.42)","B (3.17)"
"Kante, Boubacar","ECE 107 - Electromagnetism (A)","WI18","53","33","80.6%","90.3%","7.56","B (3.03)","B- (2.92)"
"Zeger, Kenneth A.","ECE 109 - Engineering Probability&Stats (A)","WI18","77","30","80.0%","86.7%","5.77","B- (2.93)","B- (2.70)"
"Lin, Bill","ECE 111 - Advanced Digital Design Proj (A)","WI18","46","14","100.0%","100.0%","5.95","A (4.00)","B (3.17)"
"Lin, Bill","ECE 111 - Advanced Digital Design Proj (B)","WI18","58","19","100.0%","100.0%","6.38","B+ (3.53)","B (3.17)"
"Das, Nikhil Ranjan","ECE 115 - Fast Prototyping (A)","WI18","11","10","100.0%","87.5%","15.30","B+ (3.50)","N/A"
"Esmaili, Gholamreza","ECE 121B - Energy Conversion (A)","WI18","39","16","93.3%","92.9%","7.17","B (3.07)","B (3.08)"
"Esmaili, Gholamreza","ECE 125A - Intro to Power Electronics I (A)","WI18","42","12","90.9%","100.0%","8.14","B+ (3.45)","B (3.03)"
"Ng, Tse Nga","ECE 134 - Electrnc Materls Sci/Integ Cir (A)","WI18","23","14","100.0%","100.0%","5.36","B (3.29)","B (3.26)"
"Dayeh, Shadi Ahmad","ECE 135B - Electronic Devices (A)","WI18","10","4","100.0%","75.0%","5.50","B (3.00)","N/A"
"Gessner, Richard K.","ECE 140A - The Art of Product Eng I (A)","WI18","48","38","97.4%","97.4%","8.34","B+ (3.39)","B+ (3.51)"
"Khoshabeh, Ramsin","ECE 140A - The Art of Product Eng I (A)","WI18","48","38","97.4%","97.4%","8.34","B+ (3.39)","B+ (3.51)"
"Vardy, Alexander","ECE 15 - Engineering Computation (A)","WI18","135","83","76.9%","83.3%","9.47","B- (2.79)","B- (2.87)"
"Milstein, Laurence B.","ECE 154B - Communications Systems II (A)","WI18","10","5","100.0%","100.0%","6.90","A- (3.75)","N/A"
"Ling, Patrick L","ECE 157A - Communications Systems Lab I (A)","WI18","7","4","100.0%","100.0%","6.50","A (4.00)","N/A"
"Khoshabeh, Ramsin","ECE 16 - Rapid Hardware & Software Dsn (B)","WI18","19","18","88.9%","100.0%","7.91","B+ (3.41)","N/A"
"Nguyen, Truong Quang","ECE 161B - Digital Signal Processing I (A)","WI18","46","19","100.0%","100.0%","6.29","B (3.28)","B (3.20)"
