"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Stratmann, Joseph Thomas","PHIL 162 - Contemporary Moral Issues (A)","S221","29","5","100.0%","100.0%","5.50","A- (3.75)","B- (2.92)"
"Duncan, Emma Ruth","PHIL 164 - Technology and Human Values (A)","S221","32","12","100.0%","100.0%","4.14","A- (3.80)","B+ (3.62)"
"Moauro, Leonardo","PHIL 26 - Science, Society, and Values (A)","S221","19","5","100.0%","100.0%","4.10","B (3.25)","N/A"
"Greely, Nathaniel Atholl","PHIL 28 - Ethics And Society II (A)","S221","205","56","87.3%","98.2%","4.54","B+ (3.63)","B+ (3.64)"
"Edwards, Maximilian Victor","PHIL 32 - Philosphy & Rise of Modern Sci (A)","S221","24","4","75.0%","75.0%","4.50","A (4.00)","B- (2.88)"
"Tonissen, Bas Ben Martien","PHIL 90 - Basic Problems in Philosophy (A)","S221","6","3","100.0%","100.0%","5.17","B+ (3.67)","N/A"
"Kwon, Hailey Jimin","PHIL 1 - Introduction to Philosophy (A)","S121","31","12","90.9%","63.6%","5.41","B+ (3.38)","B- (2.88)"
"Shahmoradi, Ayoob","PHIL 10 - Introduction to Logic (A)","S121","62","19","72.2%","100.0%","6.85","B- (2.83)","C+ (2.49)"
"Connelly, Kathleen Ambrose","PHIL 13 - Intro to Philosophy:  Ethics (A)","S121","36","9","100.0%","100.0%","6.00","B+ (3.67)","C+ (2.66)"
"Cohen, Jonathan David","PHIL 136 - Philosophy of Mind (A)","S121","27","7","57.1%","42.9%","8.21","B (3.17)","C+ (2.69)"
"Wang, Tinghao","PHIL 137 - Moral Psychology (A)","S121","25","5","100.0%","100.0%","6.90","B (3.20)","B (3.02)"
"Rickless, Samuel Charles","PHIL 165 - Freedom, Equality, and the Law (A)","S121","19","5","100.0%","100.0%","6.90","C+ (2.67)","N/A"
"Thresher, Ann Caroline","PHIL 173 - Topics in Bioethics (A)","S121","27","5","100.0%","100.0%","4.50","B (3.20)","B+ (3.46)"
"Argetsinger, Henry","PHIL 27 - Ethics And Society (A)","S121","198","56","81.1%","98.1%","5.44","B+ (3.51)","B+ (3.46)"
"Johnson, Monte","PHIL 1 - Introduction to Philosophy (A)","SP21","62","18","86.7%","86.7%","5.88","B+ (3.50)","B- (2.77)"
"Grush, Rick Scott","PHIL 10 - Introduction to Logic (A)","SP21","177","71","84.5%","91.4%","5.54","B+ (3.52)","B (3.04)"
"Rickless, Samuel Charles","PHIL 100 - Plato (A)","SP21","32","11","63.6%","72.7%","5.59","B (3.29)","B- (2.86)"
"Johnson, Monte","PHIL 102 - Hellenistic Philosophy (A)","SP21","33","11","100.0%","90.9%","7.59","A- (3.82)","B+ (3.34)"
"Tolley, Clinton","PHIL 112 - History of Phil: Late Modern (A)","SP21","41","12","90.9%","100.0%","7.17","B (3.18)","B+ (3.44)"
"Rickless, Samuel Charles","PHIL 120 - Symbolic Logic (A)","SP21","46","13","92.3%","100.0%","4.04","A (4.00)","A- (3.77)"
"Carr, Jennifer Rose","PHIL 125 - Probability and Decision Theor (A)","SP21","38","21","90.0%","95.0%","4.70","B+ (3.65)","B+ (3.50)"
"Lamey, Andy M.","PHIL 13 - Intro to Philosophy:  Ethics (A)","SP21","89","26","100.0%","100.0%","3.86","B+ (3.52)","B- (2.84)"
"Chen, Keming","PHIL 130 - Metaphysics (A)","SP21","37","19","89.5%","100.0%","6.50","A- (3.71)","A- (3.90)"
"Cohen, Jonathan David","PHIL 134 - Philosophy of Language (A)","SP21","23","7","71.4%","100.0%","6.21","B+ (3.33)","B- (2.70)"
"Nelkin, Dana Kay","PHIL 137 - Moral Psychology (A)","SP21","36","13","75.0%","91.7%","5.50","B (3.27)","B- (2.92)"
"Wonderly, Monique L.","PHIL 142 - Philosophy of Emotion (A)","SP21","36","14","100.0%","100.0%","5.50","B+ (3.67)","B+ (3.47)"
"McKenzie, Kerry V.","PHIL 145 - Philosophy of Science (A)","SP21","38","11","100.0%","90.0%","3.95","B- (2.91)","B (3.16)"
"Fulkerson, Matthew Todd","PHIL 15 - Intro/Phil:Knowlege&Its Limits (A)","SP21","120","39","82.1%","82.1%","3.36","B+ (3.57)","B (3.22)"
"Arneson, Richard J.","PHIL 160 - Ethical Theory (A)","SP21","28","6","50.0%","66.7%","5.50","B+ (3.67)","B- (2.81)"
"Hardimon, Michael O.","PHIL 180 - Phenomenology (A)","SP21","34","6","100.0%","100.0%","7.30","B+ (3.50)","B (3.14)"
"Callender, Craig Adam","PHIL 24 - Science and Pseudoscience (A)","SP21","19","6","100.0%","100.0%","2.50","A (4.00)","N/A"
"Duncan, Emma Ruth","PHIL 27 - Ethics And Society (A)","SP21","278","112","64.0%","84.5%","5.01","B (3.23)","B (3.25)"
"Brink, David O.","PHIL 28 - Ethics And Society II (A)","SP21","354","94","70.8%","86.5%","4.12","B+ (3.46)","B (3.17)"
