"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Krysl, Petr","SE 121B - Computing Projects in SE (A)","WI19","106","22","84.2%","78.9%","9.60","B (3.00)","B (3.02)"
"Mosqueda, Gilberto","SE 130A - Structural Analysis I (A)","WI19","46","15","73.3%","93.3%","10.63","B- (2.93)","B- (2.72)"
"Uang, Chia-Ming","SE 140A - Prof. Issues/Design - Civil I (B)","WI19","81","34","87.5%","93.8%","13.00","B+ (3.47)","B (3.30)"
"Kim, Hyonny","SE 143A - Aerospace Structural Design I (B)","WI19","20","6","100.0%","100.0%","18.90","B+ (3.40)","B (3.28)"
"Megally, Sami Hanna","SE 151A - Design of Reinforced Concrete (A)","WI19","87","82","90.2%","91.5%","13.06","B (3.02)","B- (2.99)"
"Martins, Benjamin Levi","SE 160A - Aerospace Structural Mechs I (D)","WI19","96","25","96.0%","100.0%","9.17","B+ (3.52)","B (3.13)"
"Kim, Hyonny","SE 171 - Aerospace Structures Repair (A)","WI19","15","12","100.0%","100.0%","6.67","B (3.18)","N/A"
"Tomac, Ingrid","SE 182 - Foundation Engineering (A)","WI19","48","42","87.8%","69.2%","6.90","B+ (3.59)","B+ (3.39)"
"Van Den Einde, Yael Dahlia","SE 1 - Intro. to Structures & Design (B)","FA18","131","122","87.7%","90.2%","7.29","B (3.26)","B (3.10)"
"Loh, Chin Hsiung","SE 101A - Mechanics I: Statics (A)","FA18","48","22","61.9%","5.0%","8.12","C+ (2.57)","B- (2.77)"
"Amaddeo, Carmen N.","SE 101A - Mechanics I: Statics (B)","FA18","47","24","95.7%","82.6%","8.67","B- (2.83)","B- (2.80)"
"Zhu, Qiang","SE 101C - Mechanics III: Vibrations (A)","FA18","81","21","100.0%","100.0%","7.21","B- (2.94)","C+ (2.64)"
"Asaro, Robert J","SE 121A - Intro. to Computing for Eng. (A)","FA18","110","35","50.0%","15.2%","7.26","B (3.18)","B (3.28)"
"Conte, Joel P","SE 125 - Stats, Probability&Reliability (A)","FA18","138","44","82.5%","95.0%","11.28","B- (2.83)","B- (2.96)"
"Amaddeo, Carmen N.","SE 130A - Structural Analysis I (A)","FA18","48","16","100.0%","93.8%","6.75","B (3.27)","B- (2.99)"
"Kosmatka, John B","SE 142 - Design of Composite Structures (A)","FA18","18","3","66.7%","66.7%","9.17","B+ (3.50)","N/A"
"Elgamal, Ahmed","SE 180 - Earthquake Engineering (A)","FA18","62","17","100.0%","100.0%","9.44","B (3.29)","B (3.18)"
"Hutchinson, Tara","SE 181 - Geotechnical Engineering (A)","FA18","67","20","50.0%","26.3%","11.70","B- (2.75)","B- (2.76)"
"Ngo, Mimi","SE 1 - Intro. to Structures & Design (A)","S218","17","10","100.0%","75.0%","4.94","B+ (3.67)","N/A"
"Wei, Haoyan","SE 130B - Structural Analysis II (A)","S218","25","3","100.0%","100.0%","15.17","B (3.00)","B+ (3.53)"
"Adams, Dave Kenneth","SE 154 - Design of Timber Structures (A)","S218","14","6","100.0%","100.0%","15.17","B+ (3.33)","N/A"
"McCartney, John Scott","SE 181 - Geotechnical Engineering (A)","S218","30","4","75.0%","75.0%","5.50","B (3.00)","A- (3.76)"
"Lubarda, Marko","SE 101A - Mechanics I: Statics (A)","S118","6","4","100.0%","100.0%","7.00","B+ (3.50)","N/A"
"Eliasson, Veronica","SE 101B - Mechanics II: Dynamics (A)","S118","11","9","88.9%","88.9%","13.39","B- (2.75)","N/A"
"Oberrecht, Stephen Patrick","SE 130A - Structural Analysis I (A)","S118","31","4","100.0%","100.0%","7.00","B (3.25)","B- (2.91)"
"Lubarda, Marko","SE 101A - Mechanics I: Statics (A)","SP18","14","6","100.0%","100.0%","8.83","B+ (3.33)","N/A"
"Friend, James Robert","SE 101B - Mechanics II: Dynamics (A)","SP18","21","5","75.0%","75.0%","7.70","B (3.00)","C+ (2.39)"
"Qiao, Yu","SE 104 - Structural Materials (A)","SP18","93","18","82.4%","82.4%","5.68","B+ (3.47)","B- (2.98)"
"Qiao, Yu","SE 104L - Structural Materials Lab (A)","SP18","27","7","57.1%","57.1%","6.21","B (3.00)","B+ (3.36)"
"Qiao, Yu","SE 104L - Structural Materials Lab (C)","SP18","21","8","87.5%","87.5%","7.25","A- (3.75)","B+ (3.36)"
"Chen, Jiun-Shyan","SE 110B - Solid Mechanics II (A)","SP18","47","10","88.9%","88.9%","5.61","B (3.22)","B- (2.97)"
"Saritas, Afsin","SE 110B - Solid Mechanics II (B)","SP18","32","7","85.7%","71.4%","7.64","B- (2.86)","B- (2.83)"
"Mosqueda, Gilberto","SE 130B - Structural Analysis II (A)","SP18","46","38","97.4%","100.0%","9.34","B (3.22)","B- (2.77)"
"Oded, Amir","SE 130B - Structural Analysis II (B)","SP18","30","11","90.0%","90.0%","11.50","B (3.20)","N/A"
"Krysl, Petr","SE 131 - Finite Element Analysis (A)","SP18","132","46","76.7%","86.0%","8.03","B (3.26)","B (3.24)"
"Restrepo, Jose","SE 140B - Prof. Issues/Design - Civil II (A)","SP18","74","33","41.4%","41.4%","16.50","B- (2.97)","B (3.22)"
"Kim, Hyonny","SE 143B - Aerospace Structural Design II (A)","SP18","23","5","100.0%","100.0%","14.10","B+ (3.60)","B (3.23)"
"Kosmatka, John B","SE 143B - Aerospace Structural Design II (A)","SP18","23","5","100.0%","100.0%","14.10","B+ (3.60)","B (3.23)"
"Uang, Chia-Ming","SE 150 - Design of Steel Structures (A)","SP18","86","37","94.6%","97.3%","10.77","B (3.08)","B- (2.99)"
"Megally, Sami Hanna","SE 151B - Design of Prestressed Concrete (A)","SP18","64","63","100.0%","98.4%","9.13","B+ (3.44)","B+ (3.32)"
"Kim, Hyunsun Alicia","SE 160B - Aerospace Structural Mechs II (A)","SP18","122","55","54.0%","54.3%","6.82","B (3.04)","C+ (2.55)"
"Lanza Di Scalea, Francesco","SE 163 - Nondestructive Evaluation (A)","SP18","43","44","97.7%","100.0%","6.77","B (3.25)","B- (2.79)"
"Farrar, Charles R.","SE 165 - Structural Health Monitoring (A)","SP18","8","3","66.7%","66.7%","10.50","B+ (3.33)","N/A"
"Hutchinson, Tara","SE 184 - Ground Improvement (A)","SP18","8","4","75.0%","100.0%","8.50","B- (2.75)","N/A"
"Van Den Einde, Yael Dahlia","SE 3 - Graphical Comm for Eng Design (B)","SP18","136","60","76.8%","71.4%","12.19","B+ (3.47)","B+ (3.44)"
"Kuester, Falko","SE 9 - Algorithms&Programming for SE (A)","SP18","85","19","72.2%","83.3%","7.06","B (3.17)","B+ (3.40)"
"Nemat-Nasser, Siavouche","SE 101A - Mechanics I: Statics (A)","WI18","21","8","100.0%","100.0%","5.00","B (3.13)","C+ (2.43)"
"Eliasson, Veronica","SE 101B - Mechanics II: Dynamics (D)","WI18","41","36","66.7%","91.4%","12.11","C+ (2.60)","C+ (2.31)"
"Eliasson, Veronica","SE 101B - Mechanics II: Dynamics (E)","WI18","32","26","84.6%","96.2%","11.19","B- (2.72)","C+ (2.31)"
"Uang, Chia-Ming","SE 110A - Solid Mechanics I (D)","WI18","32","15","86.7%","93.3%","7.83","B (3.20)","N/A"
"Lanza Di Scalea, Francesco","SE 110A - Solid Mechanics I (E)","WI18","48","45","97.7%","97.7%","7.59","B+ (3.32)","B- (2.87)"
"Zhu, Qiang","SE 115 - Fluid Mechanics/Structural Eng (B)","WI18","110","69","90.8%","95.4%","6.56","B (3.26)","B (3.02)"
"Krysl, Petr","SE 121B - Computing Projects in SE (A)","WI18","126","67","68.9%","74.6%","10.21","B (3.16)","B (3.06)"
"Loh, Kenneth J. H.","SE 130A - Structural Analysis I (A)","WI18","22","17","93.8%","87.5%","9.75","B- (2.81)","D (1.28)"
"Uang, Chia-Ming","SE 140A - Prof. Issues/Design - Civil I (A)","WI18","85","40","89.5%","94.6%","12.45","B (3.29)","B- (2.98)"
"Kim, Hyonny","SE 143A - Aerospace Structural Design I (B)","WI18","23","10","100.0%","100.0%","14.90","B+ (3.60)","B (3.29)"
"Kosmatka, John B","SE 143A - Aerospace Structural Design I (B)","WI18","23","10","100.0%","100.0%","14.90","B+ (3.60)","B (3.29)"
"Megally, Sami Hanna","SE 151A - Design of Reinforced Concrete (A)","WI18","62","59","89.8%","89.8%","10.74","B (3.02)","C+ (2.68)"
"McDonald, James Alan","SE 154 - Design of Timber Structures (A)","WI18","133","92","82.2%","79.8%","10.03","B- (2.99)","B (3.07)"
"Kosmatka, John B","SE 160A - Aerospace Structural Mechs I (B)","WI18","127","120","87.4%","82.4%","12.31","B (3.08)","C+ (2.68)"
"Kim, Hyonny","SE 171 - Aerospace Structures Repair (B)","WI18","23","10","100.0%","100.0%","9.70","B (3.10)","B (3.07)"
"Tomac, Ingrid","SE 182 - Foundation Engineering (A)","WI18","41","20","63.2%","26.3%","5.66","B (3.28)","B+ (3.51)"
"Van Den Einde, Yael Dahlia","SE 1 - Intro. to Structures & Design (A)","FA17","116","112","83.8%","81.8%","7.23","B (3.05)","B- (2.99)"
"Van Den Einde, Yael Dahlia","SE 101A - Mechanics I: Statics (A)","FA17","77","66","92.4%","81.5%","10.20","B (3.08)","C+ (2.51)"
"Zhu, Qiang","SE 101C - Mechanics III: Vibrations (A)","FA17","95","33","80.0%","86.7%","7.23","B (3.17)","B- (2.96)"
"Asaro, Robert J","SE 121A - Intro. to Computing for Eng. (A)","FA17","106","33","45.2%","23.3%","8.02","B (3.16)","B- (3.00)"
"Conte, Joel P","SE 125 - Stats, Probability&Reliability (A)","FA17","109","36","81.3%","87.5%","9.63","B (3.06)","B- (2.73)"
"Mosqueda, Gilberto","SE 130A - Structural Analysis I (A)","FA17","77","29","88.9%","92.6%","11.50","B+ (3.31)","B- (2.97)"
"Anagnostopoulos, Konstantinos","SE 142 - Design of Composite Structures (A)","FA17","31","9","87.5%","62.5%","8.25","B (3.25)","B (3.02)"
"Loh, Kenneth J. H.","SE 164 - Sensors/Data Acquisition SE (B)","FA17","18","5","75.0%","100.0%","5.00","A- (3.80)","N/A"
"Elgamal, Ahmed","SE 180 - Earthquake Engineering (A)","FA17","82","20","100.0%","94.4%","7.87","B+ (3.44)","B (3.27)"
"McCartney, John Scott","SE 181 - Geotechnical Engineering (B)","FA17","80","11","100.0%","90.0%","8.50","B+ (3.30)","B+ (3.38)"
"Caudana Quintana, Humberto","SE 1 - Intro. to Structures & Design (A)","S217","18","11","55.6%","25.0%","8.70","B- (2.70)","N/A"
"Bahadori, Mohammad Yousef","SE 101C - Mechanics III: Vibrations (A)","S217","12","3","66.7%","33.3%","7.83","B+ (3.33)","N/A"
"Mirkhosravi, Poorya","SE 130B - Structural Analysis II (B)","S217","22","4","100.0%","100.0%","11.50","A- (3.75)","N/A"
"Kamensky, David M","SE 131 - Finite Element Analysis (B)","S217","8","3","50.0%","100.0%","12.50","B+ (3.50)","N/A"
"Adams, Dave Kenneth","SE 154 - Design of Timber Structures (B)","S217","35","11","77.8%","88.9%","7.83","C+ (2.67)","B (3.04)"
"Lubarda, Marko","SE 101A - Mechanics I: Statics (A)","S117","5","3","100.0%","100.0%","11.83","B+ (3.67)","N/A"
"Lubarda, Marko","SE 101A - Mechanics I: Statics (B)","SP17","18","3","100.0%","100.0%","8.50","B+ (3.50)","N/A"
"Murakami, Hidenori","SE 101B - Mechanics II: Dynamics (B)","SP17","19","3","100.0%","66.7%","7.83","C+ (2.33)","N/A"
"Qiao, Yu","SE 104 - Structural Materials (A)","SP17","77","24","61.9%","38.1%","6.79","B (3.10)","B- (2.96)"
"Qiao, Yu","SE 104L - Structural Materials Lab (B)","SP17","22","5","100.0%","80.0%","4.10","B+ (3.40)","B+ (3.31)"
"Qiao, Yu","SE 104L - Structural Materials Lab (C)","SP17","21","6","80.0%","80.0%","6.90","B+ (3.50)","B+ (3.31)"
"Qiao, Yu","SE 104L - Structural Materials Lab (E)","SP17","28","4","75.0%","75.0%","7.50","A- (3.75)","B+ (3.31)"
"Zhu, Qiang","SE 110B - Solid Mechanics II (A)","SP17","124","37","76.5%","82.4%","5.98","B (3.17)","B (3.06)"
"Mosqueda, Gilberto","SE 130B - Structural Analysis II (A)","SP17","92","72","97.1%","94.2%","7.66","B (3.12)","B- (2.85)"
"Krysl, Petr","SE 131 - Finite Element Analysis (A)","SP17","182","83","81.5%","71.6%","9.05","B (3.11)","B+ (3.56)"
"Merritt, Steven Andrew","SE 140B - Prof. Issues/Design - Civil II (C)","SP17","106","52","64.7%","41.2%","12.22","B (3.04)","B+ (3.47)"
"Kim, Hyonny","SE 143B - Aerospace Structural Design II (A)","SP17","51","17","93.3%","100.0%","18.23","B+ (3.67)","B+ (3.65)"
"Kosmatka, John B","SE 143B - Aerospace Structural Design II (A)","SP17","51","17","93.3%","93.3%","18.23","B+ (3.67)","B+ (3.65)"
"Uang, Chia-Ming","SE 150 - Design of Steel Structures (A)","SP17","83","35","100.0%","100.0%","9.56","B (3.06)","B- (2.97)"
"Megally, Sami Hanna","SE 151B - Design of Prestressed Concrete (C)","SP17","72","62","98.4%","100.0%","8.50","B+ (3.45)","B (3.07)"
"Kim, Hyunsun Alicia","SE 160B - Aerospace Structural Mechs II (A)","SP17","116","39","87.2%","66.7%","6.71","B (3.23)","C+ (2.64)"
"Lanza Di Scalea, Francesco","SE 163 - Nondestructive Evaluation (A)","SP17","67","54","100.0%","100.0%","6.02","B (3.11)","B+ (3.36)"
"Hutchinson, Tara","SE 184 - Ground Improvement (A)","SP17","16","8","71.4%","85.7%","6.50","B- (2.71)","N/A"
"Van Den Einde, Yael Dahlia","SE 3 - Graphical Comm for Eng Design (A)","SP17","129","73","70.8%","69.4%","10.02","B (3.27)","B- (2.99)"
"Kuester, Falko","SE 9 - Algorithms&Programming for SE (B)","SP17","74","23","68.2%","68.2%","7.68","B+ (3.36)","B+ (3.36)"
"Van Den Einde, Yael Dahlia","SE 1 - Intro. to Structures & Design (A)","WI17","124","119","84.5%","72.4%","7.12","B+ (3.43)","B (3.02)"
"Nemat-Nasser, Siavouche","SE 101A - Mechanics I: Statics (A)","WI17","27","10","100.0%","88.9%","5.50","B (3.22)","B (3.08)"
"Eliasson, Jenny Veronica","SE 101B - Mechanics II: Dynamics (A)","WI17","79","46","56.8%","65.9%","12.05","C+ (2.57)","N/A"
"Murakami, Hidenori","SE 101C - Mechanics III: Vibrations (A)","WI17","13","5","75.0%","100.0%","5.00","B+ (3.50)","N/A"
"Lanza Di Scalea, Francesco","SE 110A - Solid Mechanics I (B)","WI17","65","47","100.0%","93.6%","8.24","B+ (3.48)","B (3.20)"
"Zhu, Qiang","SE 115 - Fluid Mechanics/Structural Eng (B)","WI17","108","49","91.3%","97.8%","5.88","B (3.24)","B- (2.97)"
"Krysl, Petr","SE 121B - Computing Projects in SE (A)","WI17","159","149","40.3%","53.0%","12.62","B- (2.84)","B- (2.92)"
"Mosqueda, Gilberto","SE 130A - Structural Analysis I (B)","WI17","42","34","97.1%","94.1%","8.26","B (3.09)","B- (2.73)"
"Uang, Chia-Ming","SE 140A - Prof. Issues/Design - Civil I (A)","WI17","109","57","94.4%","98.1%","9.03","B+ (3.41)","B+ (3.33)"
"Kim, Hyonny","SE 143A - Aerospace Structural Design I (A)","WI17","51","21","90.0%","100.0%","12.82","B+ (3.47)","B+ (3.55)"
"Kosmatka, John B","SE 143A - Aerospace Structural Design I (A)","WI17","51","21","90.0%","95.0%","12.82","B+ (3.47)","B+ (3.55)"
"Megally, Sami Hanna","SE 151A - Design of Reinforced Concrete (B)","WI17","148","136","94.9%","93.4%","9.04","B (3.09)","B- (2.89)"
"Kosmatka, John B","SE 160A - Aerospace Structural Mechs I (A)","WI17","127","72","92.6%","88.2%","11.65","B (3.10)","C+ (2.69)"
"Kim, Hyonny","SE 171 - Aerospace Structures Repair (A)","WI17","41","21","100.0%","100.0%","7.50","B- (2.85)","B (3.01)"
"McCartney, John Scott","SE 182 - Foundation Engineering (A)","WI17","60","31","86.7%","90.0%","7.90","B+ (3.47)","B+ (3.35)"
"Van Den Einde, Yael Dahlia","SE 101A - Mechanics I: Statics (A)","FA16","79","60","94.9%","79.3%","10.26","B (3.05)","C+ (2.62)"
"Loh, Kenneth J. H.","SE 101C - Mechanics III: Vibrations (A)","FA16","53","16","56.3%","87.5%","9.50","C+ (2.56)","C (2.22)"
"Van Den Einde, Yael Dahlia","SE 103 - Conceptual Structural Design (A)","FA16","99","42","45.0%","45.0%","14.20","B (3.05)","B- (2.84)"
"Cai, Shengqiang","SE 110A - Solid Mechanics I (A)","FA16","29","6","100.0%","83.3%","7.17","B (3.17)","B- (2.97)"
"Asaro, Robert J","SE 121A - Intro. to Computing for Eng. (B)","FA16","36","7","83.3%","66.7%","7.83","B+ (3.50)","B (3.25)"
"Conte, Joel P","SE 125 - Stats, Probability&Reliability (A)","FA16","99","41","90.0%","95.0%","8.04","B (3.28)","B- (2.85)"
"Loh, Kenneth J. H.","SE 130A - Structural Analysis I (A)","FA16","60","19","93.8%","93.8%","8.38","C+ (2.69)","C+ (2.65)"
"Williams, Ebonee P.","SE 142 - Design of Composite Structures (A)","FA16","59","27","100.0%","79.2%","8.50","B (3.00)","C+ (2.58)"
"Ozkula, Gulen","SE 150 - Design of Steel Structures (B)","FA16","95","43","94.7%","55.3%","10.71","B- (2.89)","B- (2.96)"
"Elgamal, Ahmed","SE 180 - Earthquake Engineering (B)","FA16","92","41","90.0%","90.0%","8.35","B (3.13)","B (3.20)"
"Hutchinson, Tara","SE 181 - Geotechnical Engineering (A)","FA16","123","92","62.5%","60.2%","8.02","B- (2.90)","C+ (2.55)"
"Qiao, Yu","SE 2L - Stuctural Materials Lab (B)","FA16","15","4","100.0%","66.7%","3.17","A (4.00)","N/A"
"Nguyen, Thompson Vu","SE 1 - Intro. to Structures & Design (A)","S216","14","14","100.0%","100.0%","6.93","B+ (3.50)","N/A"
"Bahadori, Mohammad Yousef","SE 101B - Mechanics II: Dynamics (A)","S216","22","4","75.0%","50.0%","9.00","B+ (3.50)","C+ (2.64)"
"Bahadori, Mohammad Yousef","SE 101C - Mechanics III: Vibrations (A)","S216","11","3","66.7%","0.0%","11.17","C+ (2.67)","N/A"
"Oberrecht, Stephen Patrick","SE 130B - Structural Analysis II (A)","S216","14","3","100.0%","100.0%","6.50","B (3.00)","N/A"
"Stabb, Mark C","SE 131 - Finite Element Analysis (A)","S216","20","6","100.0%","100.0%","8.17","B+ (3.50)","B- (2.91)"
"Adams, Dave Kenneth","SE 154 - Design of Timber Structures (A)","S216","51","11","63.6%","54.5%","8.10","B- (2.90)","B- (2.78)"
"Wei, Haoyan","SE 9 - Algorithims&Programming for SE (A)","S216","12","3","50.0%","100.0%","8.50","B+ (3.50)","N/A"
"Murakami, Hidenori","SE 101A - Mechanics I: Statics (A)","S116","8","4","100.0%","100.0%","6.50","A- (3.75)","N/A"
"Hillman, Michael C","SE 130A - Structural Analysis I (A)","S116","30","7","100.0%","33.3%","9.70","B+ (3.60)","B- (2.92)"
"Mashayekh, Adel","SE 150 - Design of Steel Structures (A)","S116","27","27","92.6%","96.3%","8.50","B+ (3.35)","B+ (3.40)"
"Kad, Bimal K.","SE 2 - Structural Materials (A)","S116","20","20","70.0%","60.0%","6.40","B (3.20)","B (3.03)"
"Kad, Bimal K.","SE 2L - Stuctural Materials Lab (A)","S116","13","4","100.0%","100.0%","6.50","B+ (3.50)","N/A"
"Kad, Bimal K.","SE 2L - Stuctural Materials Lab (B)","S116","9","4","100.0%","100.0%","5.50","A- (3.75)","N/A"
"Kad, Bimal K.","SE 2L - Stuctural Materials Lab (C)","S116","15","10","88.9%","88.9%","5.61","B (3.25)","N/A"
"Lubarda, Marko","SE 101A - Mechanics I: Statics (A)","SP16","19","8","100.0%","100.0%","6.21","B+ (3.43)","N/A"
"Lubarda, Marko","SE 101B - Mechanics II: Dynamics (A)","SP16","31","6","83.3%","83.3%","8.10","B (3.17)","C+ (2.54)"
"Chen, Jiun-Shyan","SE 101C - Mechanics III: Vibrations (A)","SP16","50","22","90.9%","86.4%","7.64","B (3.00)","B (3.02)"
"Asaro, Robert J","SE 102 - Numricl,Computnl&GraphclTls I (A)","SP16","130","57","49.1%","32.7%","7.18","B+ (3.47)","B (3.27)"
"Nemat-Nasser, Siavouche","SE 110A - Solid Mechanics I (A)","SP16","40","11","100.0%","90.9%","6.94","B+ (3.40)","B (3.05)"
"Zhu, Qiang","SE 110B - Solid Mechanics II (A)","SP16","139","61","93.3%","95.0%","6.53","B+ (3.31)","B (3.08)"
"Mosqueda, Gilberto","SE 130B - Structural Analysis II (A)","SP16","162","143","96.5%","97.9%","8.24","B+ (3.36)","B (3.02)"
"Van Den Einde, Yael Dahlia","SE 140 - Structures & Materials Lab (A)","SP16","170","80","71.1%","76.3%","10.94","B+ (3.49)","B (3.01)"
"Megally, Sami Hanna","SE 151B - Design of Prestressed Concrete (A)","SP16","122","105","93.3%","87.6%","9.17","B+ (3.32)","B- (2.99)"
"Noel, Shane N","SE 152 - Seismic Design of Structures (A)","SP16","103","49","84.8%","60.9%","9.89","B+ (3.38)","B (3.30)"
"Uang, Chia-Ming","SE 152 - Seismic Design of Structures (A)","SP16","103","49","87.0%","97.8%","9.89","B+ (3.38)","B (3.30)"
"Kim, Hyunsun Alicia","SE 160B - Aerospace Structural Mechs II (A)","SP16","142","63","63.9%","37.7%","8.18","C+ (2.67)","C+ (2.53)"
"Todd, Michael","SE 163 - Nondestructive Evaluation (A)","SP16","50","49","81.6%","87.8%","6.70","B (3.14)","B (3.06)"
"Farrar, Charles R.","SE 165 - Structural Health Monitoring (A)","SP16","10","4","75.0%","75.0%","5.50","B+ (3.50)","N/A"
"Kim, Hyonny","SE 171 - Aerospace Structures Repair (A)","SP16","67","40","100.0%","100.0%","8.11","B (3.06)","B- (2.91)"
"McCartney, John Scott","SE 182 - Foundation Engineering (A)","SP16","48","21","100.0%","100.0%","10.08","B+ (3.53)","B+ (3.49)"
"Hutchinson, Tara","SE 184 - Ground Improvement (A)","SP16","31","11","72.7%","81.8%","9.77","B+ (3.45)","B (3.21)"
"Qiao, Yu","SE 2 - Structural Materials (A)","SP16","166","57","63.0%","37.0%","6.38","B (3.06)","B (3.02)"
"Qiao, Yu","SE 2L - Stuctural Materials Lab (A)","SP16","15","3","100.0%","100.0%","5.83","C+ (2.67)","N/A"
"Qiao, Yu","SE 2L - Stuctural Materials Lab (C)","SP16","15","4","75.0%","75.0%","6.00","B (3.00)","N/A"
"Qiao, Yu","SE 2L - Stuctural Materials Lab (E)","SP16","16","5","100.0%","100.0%","6.50","C+ (2.60)","N/A"
"Qiao, Yu","SE 2L - Stuctural Materials Lab (G)","SP16","16","6","60.0%","80.0%","7.30","A- (3.75)","N/A"
"Qiao, Yu","SE 2L - Stuctural Materials Lab (H)","SP16","14","9","87.5%","50.0%","9.00","B+ (3.38)","N/A"
"Kosmatka, John B","SE 87 - Freshman Seminar (A)","SP16","11","4","100.0%","100.0%","2.50","N/A","N/A"
"Van Den Einde, Yael Dahlia","SE 1 - Intro. to Structures & Design (A)","WI16","129","112","85.5%","86.4%","5.77","B (3.16)","B (3.28)"
"Cai, Shengqiang","SE 101A - Mechanics I: Statics (A)","WI16","34","12","100.0%","80.0%","8.70","B+ (3.50)","B- (2.97)"
"Bazilevs, Yuri","SE 101B - Mechanics II: Dynamics (A)","WI16","73","46","77.3%","68.2%","8.09","B- (2.79)","C+ (2.62)"
"Murakami, Hidenori","SE 101C - Mechanics III: Vibrations (A)","WI16","16","4","100.0%","75.0%","6.00","B (3.25)","N/A"
"Lanza Di Scalea, Francesco","SE 110A - Solid Mechanics I (B)","WI16","63","50","98.0%","92.0%","8.66","B (3.16)","B- (2.87)"
"Zhu, Qiang","SE 115 - Fluid Mechanics/Structural Eng (A)","WI16","190","93","94.3%","94.3%","5.77","B+ (3.48)","B (3.13)"
"Van Den Einde, Yael Dahlia","SE 120 - Eng Graph/Comp Aided Struc Des (A)","WI16","148","81","59.5%","62.2%","10.11","B+ (3.39)","B+ (3.44)"
"Mosqueda, Gilberto","SE 130A - Structural Analysis I (A)","WI16","114","92","95.6%","94.4%","9.47","B (3.17)","B (3.13)"
"Krysl, Petr","SE 131 - Finite Element Analysis (A)","WI16","165","138","71.1%","72.6%","7.36","B (3.23)","B+ (3.36)"
"Ozkula, Gulen","SE 150 - Design of Steel Structures (A)","WI16","128","64","96.3%","50.0%","10.62","B+ (3.48)","B (3.04)"
"Kosmatka, John B","SE 160A - Aerospace Structural Mechs I (A)","WI16","142","114","91.2%","85.0%","10.97","B (3.05)","C+ (2.62)"
"Hutchinson, Tara","SE 181 - Geotechnical Engineering (A)","WI16","57","49","81.3%","72.9%","7.67","B (3.09)","C+ (2.56)"
"Kuester, Falko","SE 9 - Algorithims&Programming for SE (A)","WI16","104","52","88.2%","90.2%","6.30","B+ (3.36)","B+ (3.55)"
"Van Den Einde, Yael Dahlia","SE 101A - Mechanics I: Statics (A)","FA15","80","47","91.1%","77.8%","9.88","B (3.24)","C+ (2.43)"
"Murakami, Hidenori","SE 101C - Mechanics III: Vibrations (A)","FA15","50","15","85.7%","92.9%","7.50","B (3.29)","B (3.05)"
"Van Den Einde, Yael Dahlia","SE 103 - Conceptual Structural Design (A)","FA15","170","67","84.1%","65.1%","9.45","B+ (3.33)","B- (2.77)"
"Nemat-Nasser, Siavouche","SE 110A - Solid Mechanics I (A)","FA15","29","8","100.0%","87.5%","6.25","B+ (3.50)","C+ (2.60)"
"Krysl, Petr","SE 121 - Computatnl&Graphical Tools II (A)","FA15","187","125","61.3%","76.6%","7.24","B (3.11)","B (3.12)"
"Conte, Joel P","SE 125 - Stats, Probability&Reliability (A)","FA15","172","53","80.0%","92.0%","9.22","B (3.00)","B (3.12)"
"Mosqueda, Gilberto","SE 130A - Structural Analysis I (A)","FA15","50","36","100.0%","97.2%","9.33","B (3.00)","B (3.04)"
"Kosmatka, John B","SE 142 - Design of Composite Structures (A)","FA15","60","28","96.3%","96.3%","11.30","B+ (3.38)","B (3.14)"
"Restrepo, Jose","SE 151A - Design of Reinforced Concrete (A)","FA15","123","48","67.5%","52.5%","14.29","C+ (2.63)","B (3.29)"
"Trautner, Christopher Anderson","SE 180 - Earthquake Engineering (A)","FA15","59","29","92.9%","82.1%","7.14","B+ (3.43)","B (3.22)"
"Van Den Einde, Yael Dahlia","SE 192 - Sr Sem. Structural Engineering (A)","FA15","14","7","100.0%","100.0%","3.50","N/A","N/A"
"Qiao, Yu","SE 2L - Stuctural Materials Lab (B)","FA15","16","6","50.0%","50.0%","3.17","B+ (3.50)","N/A"
"Qiao, Yu","SE 2L - Stuctural Materials Lab (C)","FA15","16","6","60.0%","60.0%","5.70","B (3.00)","N/A"
"Qiao, Yu","SE 2L - Stuctural Materials Lab (D)","FA15","16","6","80.0%","80.0%","5.00","B+ (3.50)","N/A"
"Qiao, Yu","SE 2L - Stuctural Materials Lab (E)","FA15","16","4","100.0%","100.0%","4.00","B+ (3.50)","N/A"
"Lanza Di Scalea, Francesco","SE 87 - Freshman Seminar (A)","FA15","13","5","100.0%","100.0%","0.90","N/A","N/A"
"Kim, Hyonny","SE 87 - Freshman Seminar (B)","FA15","17","11","100.0%","100.0%","1.77","A (4.00)","N/A"
"Bahadori, Mohammad Yousef","SE 101C - Mechanics III: Vibrations (A)","S215","45","14","78.6%","92.9%","7.36","B (3.29)","B- (2.86)"
"Lubarda, Marko","SE 110A - Solid Mechanics I (A)","S215","17","5","100.0%","100.0%","7.70","B- (2.75)","N/A"
"Oberrecht, Stephen Patrick","SE 110B - Solid Mechanics II (A)","S215","20","4","100.0%","66.7%","16.50","B+ (3.33)","C+ (2.61)"
"Li, Yong","SE 125 - Stats, Probability&Reliability (A)","S215","29","17","50.0%","75.0%","11.25","B (3.06)","B (3.16)"
