"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Alicio, Atilio","LIHL 132W - Adv Filipino/Filipino Spkrs (A)","WI20","17","8","100.0%","100.0%","3.50","B+ (3.43)","N/A"
"Hill, Kimloan T.V.","LIHL 134W - Adv Vietnamese/Vietnamese Spkr (A)","WI20","16","7","100.0%","100.0%","6.50","A- (3.86)","N/A"
"Munoz Sanchez, Alicia","LISP 18 - Intermed Spanish/Health Sci (A)","WI20","11","5","100.0%","100.0%","2.50","A (4.00)","N/A"
"Wittenberg, Eva H","LIGN 101 - Introduction/Study of Language (A)","FA19","92","49","77.6%","75.0%","3.36","B (3.15)","C (2.29)"
"Garellek, Marc","LIGN 110 - Phonetics (A)","FA19","93","71","98.6%","98.5%","4.39","B+ (3.37)","B+ (3.38)"
"Bakovic, Eric John","LIGN 143 - The Structure of Spanish (A)","FA19","52","42","95.2%","100.0%","3.28","B+ (3.51)","B+ (3.62)"
"Lott, Margaret S.","LIGN 144 - Discourse Analysis: ASL Poetr (A)","FA19","19","10","100.0%","100.0%","5.10","B+ (3.56)","N/A"
"Caballero, Gabriela Hernandez","LIGN 152 - Indigenous Languages/Americas (A)","FA19","15","9","100.0%","100.0%","5.17","B+ (3.44)","N/A"
"Kluender, Robert","LIGN 155 - Evolution of Language (A)","FA19","35","31","87.1%","90.3%","6.05","B (3.14)","B (3.00)"
"Bergen, Leon","LIGN 167 - Deep Learning/Natural Language (A)","FA19","99","34","87.9%","90.9%","6.50","B+ (3.33)","B (3.15)"
"Wittenberg, Eva H","LIGN 170 - Psycholinguistics (A)","FA19","33","26","84.6%","92.3%","4.96","B+ (3.42)","B+ (3.35)"
"Goodall, Grant Todd","LIGN 5 - Linguistics of Invented Lang (A)","FA19","63","28","85.2%","96.3%","3.31","B+ (3.50)","C+ (2.68)"
"Mayberry, Rachel","LIGN 7 - Sign Languages&Their Cultures (B)","FA19","141","122","78.7%","86.9%","3.29","B (3.08)","B (3.11)"
"Caballero, Gabriela Hernandez","LIGN 8 - Languages & Cultures/America (A)","FA19","188","97","92.4%","97.8%","2.76","B+ (3.57)","B+ (3.49)"
"Alicio, Atilio","LIHL 112F - Filipino for Filipino Speakers (A)","FA19","22","11","100.0%","100.0%","3.23","B+ (3.33)","B+ (3.45)"
"Hill, Kimloan T.V.","LIHL 114F - Beginning Vietnamese for Vietn (A)","FA19","22","7","100.0%","100.0%","4.21","B+ (3.60)","B+ (3.41)"
"Sadegholvad, Elham","LIHL 115F - Korean for Korean Speakers (A)","FA19","18","4","100.0%","100.0%","5.50","A (4.00)","N/A"
"Sadegholvad, Elham","LIHL 117F - Persian for Persian Speakers (A)","FA19","17","8","100.0%","100.0%","4.00","A (4.00)","N/A"
"Sadegholvad, Elham","LIHL 119F - Hindi for Hindi Speakers (A)","FA19","23","8","100.0%","87.5%","3.64","A- (3.83)","A- (3.79)"
"Hill, Kimloan T.V.","LIHL 124F - Int Vietnamese/Vietnamese Spkr (A)","FA19","16","5","100.0%","100.0%","6.10","A (4.00)","N/A"
"Alicio, Atilio","LIHL 132F - Adv Filipino/Filipino Spkrs (A)","FA19","14","9","100.0%","100.0%","3.61","B+ (3.50)","N/A"
"Sadegholvad, Elham","LIHL 137F - Adv  Persian/Persian Speakers (A)","FA19","14","5","100.0%","100.0%","3.70","A (4.00)","N/A"
"Munoz Sanchez, Alicia","LISP 18 - Intermed Spanish/Health Sci (A)","FA19","9","6","100.0%","100.0%","4.17","A (4.00)","N/A"
"Mai, Anna Christina Louisa","LIGN 101 - Introduction/Study of Language (A)","S219","15","12","100.0%","100.0%","5.95","B+ (3.60)","N/A"
"McIntosh, Justin Daniel","LIGN 8 - Languages & Cultures/America (A)","S219","26","8","100.0%","100.0%","3.75","B+ (3.57)","A- (3.95)"
"Lott, Margaret S.","LIGN 149GS - Historical Roots of ASL (A)","S119","16","14","100.0%","100.0%","5.12","A- (3.77)","N/A"
"Lott, Margaret S.","LIGN 9GS - Sign & Deaf Culture US/France (A)","S119","16","15","100.0%","100.0%","4.63","A- (3.82)","N/A"
"Styler, William Francis","LIGN 101 - Introduction/Study of Language (A)","SP19","115","58","96.1%","98.1%","3.88","B+ (3.62)","B+ (3.45)"
"Styler, William Francis","LIGN 120 - Morphology (A)","SP19","129","68","88.9%","96.8%","5.16","B (3.26)","B- (2.81)"
"Caponigro, Ivano","LIGN 130 - Semantics (A)","SP19","97","44","95.3%","97.6%","4.17","B (3.21)","B- (2.82)"
"McIntosh, Justin Daniel","LIGN 139 - Field Methods (A)","SP19","8","6","100.0%","100.0%","6.83","B+ (3.33)","N/A"
"Mayberry, Rachel","LIGN 148 - Psycholinguistics of Sign Lang (A)","SP19","40","30","86.7%","82.8%","4.02","B+ (3.36)","B+ (3.34)"
"Kehler, Andrew Scott","LIGN 160 - Pragmatics (A)","SP19","64","17","93.3%","73.3%","4.21","B+ (3.43)","B- (2.94)"
"Bergen, Leon","LIGN 165 - Computational Linguistics (A)","SP19","73","27","79.2%","95.8%","5.54","B+ (3.35)","B (3.28)"
"Kim, Seung Kyung","LIGN 177 - Multilingualism (A)","SP19","49","24","77.3%","81.8%","2.83","B+ (3.61)","B+ (3.46)"
"Wittenberg, Eva H","LIGN 4 - Language, Communication, &Mind (A)","SP19","74","53","86.8%","88.5%","3.56","B (3.21)","B- (2.77)"
"Ilkbasaran, Deniz","LIGN 7 - Sign Languages&Their Cultures (B)","SP19","84","58","91.2%","94.7%","3.22","B+ (3.43)","B (3.26)"
"McIntosh, Justin Daniel","LIGN 8 - Languages & Cultures/America (A)","SP19","146","73","92.3%","95.4%","2.47","B+ (3.54)","B+ (3.34)"
"Alicio, Atilio","LIHL 112P - Filipino for Filipino Speakers (A)","SP19","21","9","100.0%","100.0%","2.75","B+ (3.50)","B (3.13)"
"Hill, Kimloan T.V.","LIHL 114P - Beginning Vietnamese for Vietn (A)","SP19","13","4","100.0%","100.0%","5.00","B+ (3.67)","N/A"
"Sadegholvad, Elham","LIHL 115P - Korean for Korean Speakers (A)","SP19","16","6","100.0%","83.3%","2.50","A- (3.75)","N/A"
"Sadegholvad, Elham","LIHL 117P - Persian for Persian Speakers (A)","SP19","32","15","100.0%","100.0%","4.37","A- (3.73)","A- (3.81)"
"Sadegholvad, Elham","LIHL 119P - Hindi for Hindi Speakers (A)","SP19","21","11","100.0%","100.0%","2.90","B+ (3.67)","A- (3.74)"
"Hill, Kimloan T.V.","LIHL 124P - Int Vietnamese/Vietnamese Spkr (A)","SP19","11","4","75.0%","75.0%","4.50","A (4.00)","N/A"
"Alicio, Atilio","LIHL 132P - Adv Filipino/Filipino Spkrs (A)","SP19","15","3","100.0%","100.0%","3.83","B+ (3.33)","N/A"
"Hill, Kimloan T.V.","LIHL 134P - Adv Vietnamese/Vietnamese Spkr (A)","SP19","12","5","80.0%","80.0%","3.30","B+ (3.67)","N/A"
"Munoz Sanchez, Alicia","LISP 18 - Intermed Spanish/Health Sci (A)","SP19","15","5","50.0%","100.0%","2.00","A (4.00)","N/A"
"El Cheddadi, Youniss","LIAB 1G - Advanced Arabic (A)","WI19","11","5","100.0%","100.0%","4.10","A (4.00)","N/A"
"Wittenberg, Eva H","LIGN 101 - Introduction/Study of Language (A)","WI19","101","65","95.2%","90.0%","3.67","B (3.12)","B- (2.95)"
"Kim, Seung Kyung","LIGN 110 - Phonetics (A)","WI19","63","33","89.7%","71.4%","4.50","B (3.17)","B (3.20)"
"Styler, William Francis","LIGN 111 - Phonology I (A)","WI19","66","41","94.7%","94.9%","6.34","B+ (3.42)","B+ (3.55)"
"Garellek, Marc","LIGN 112 - Speech Sounds&Speech Disorders (A)","WI19","45","37","100.0%","97.3%","3.80","B+ (3.35)","B- (2.96)"
"Munoz Sanchez, Alicia","LIGN 119 - 1st&2nd Lang Lrn:Child to Adol (A)","WI19","45","24","95.7%","95.7%","3.72","B+ (3.35)","B (3.01)"
"Momma, Shota","LIGN 121 - Syntax I (A)","WI19","84","42","87.2%","81.6%","5.76","B (3.30)","B (3.18)"
"Kehler, Andrew Scott","LIGN 17 - Making and Breaking Codes (A)","WI19","175","85","97.5%","100.0%","2.67","B (3.28)","B (3.15)"
"Wittenberg, Eva H","LIGN 170 - Psycholinguistics (A)","WI19","20","7","71.4%","83.3%","3.64","B+ (3.43)","B- (2.89)"
"Micklos, Ashley M.","LIGN 174 - Gender & Language in Society (A)","WI19","40","22","95.2%","100.0%","3.64","B (3.24)","B (3.14)"
"Styler, William Francis","LIGN 6 - Computers and Language (A)","WI19","42","19","100.0%","100.0%","3.17","A- (3.94)","B+ (3.58)"
"Mayberry, Rachel","LIGN 7 - Sign Languages&Their Cultures (A)","WI19","131","108","86.9%","87.7%","3.02","B (3.25)","B (3.01)"
"McIntosh, Justin Daniel","LIGN 8 - Languages & Cultures/America (A)","WI19","184","94","93.2%","89.4%","3.40","B+ (3.49)","B+ (3.51)"
"Alicio, Atilio","LIHL 112W - Filipino for Filipino Speakers (A)","WI19","19","7","100.0%","100.0%","2.90","B+ (3.50)","N/A"
"Hill, Kimloan T.V.","LIHL 114W - Beginning Vietnamese for Vietn (A)","WI19","17","6","83.3%","83.3%","2.83","A (4.00)","N/A"
"Sadegholvad, Elham","LIHL 115W - Korean for Korean Speakers (A)","WI19","12","4","100.0%","100.0%","4.00","A (4.00)","N/A"
"Sadegholvad, Elham","LIHL 117W - Persian for Persian Speakers (A)","WI19","21","15","100.0%","100.0%","4.10","A- (3.92)","A- (3.95)"
"Sadegholvad, Elham","LIHL 119W - Hindi for Hindi Speakers (A)","WI19","21","9","100.0%","100.0%","2.75","B+ (3.67)","B+ (3.60)"
"Hill, Kimloan T.V.","LIHL 124W - Int Vietnamese/Vietnamese Spkr (A)","WI19","14","5","80.0%","100.0%","2.50","B+ (3.40)","N/A"
"Alicio, Atilio","LIHL 132W - Adv Filipino/Filipino Spkrs (A)","WI19","13","6","100.0%","100.0%","2.90","B+ (3.60)","N/A"
"Munoz Sanchez, Alicia","LISP 18 - Intermed Spanish/Health Sci (A)","WI19","8","4","100.0%","100.0%","4.00","A (4.00)","N/A"
"Styler, William Francis","LIGN 101 - Introduction/Study of Language (A)","FA18","119","76","100.0%","100.0%","4.10","B+ (3.67)","B+ (3.36)"
"Garellek, Marc","LIGN 110 - Phonetics (A)","FA18","72","67","95.5%","98.5%","3.80","B+ (3.55)","B+ (3.56)"
"Lott, Margaret S.","LIGN 146 - Sociolinguistics/Deaf Communit (A)","FA18","24","20","90.0%","89.5%","2.40","B+ (3.60)","B+ (3.52)"
"Bergen, Leon","LIGN 167 - Deep Learning/Natural Language (A)","FA18","158","43","87.8%","92.5%","6.55","B+ (3.57)","B+ (3.60)"
"Kluender, Robert","LIGN 179 - Second Lang Acquisition Resrc (A)","FA18","38","31","90.0%","96.6%","8.05","B (3.00)","B- (2.72)"
"Kluender, Robert","LIGN 180 - Lang Representation in Brain (A)","FA18","59","48","81.3%","89.6%","6.76","B- (2.98)","B- (2.74)"
"Goodall, Grant Todd","LIGN 5 - Linguistics of Invented Lang (A)","FA18","64","39","94.6%","100.0%","3.42","B+ (3.54)","B- (2.91)"
"Biswas, Priyanka","LIGN 8 - Languages & Cultures/America (A)","FA18","213","108","85.6%","91.3%","2.84","B+ (3.57)","B+ (3.41)"
"Alicio, Atilio","LIHL 112F - Filipino for Filipino Speakers (A)","FA18","20","9","100.0%","100.0%","3.83","B+ (3.40)","B+ (3.34)"
"Hill, Kimloan T.V.","LIHL 114F - Beginning Vietnamese for Vietn (A)","FA18","17","10","90.0%","90.0%","2.30","B+ (3.50)","N/A"
"Sadegholvad, Elham","LIHL 115F - Korean for Korean Speakers (A)","FA18","10","3","100.0%","100.0%","1.83","A (4.00)","N/A"
"Sadegholvad, Elham","LIHL 117F - Persian for Persian Speakers (A)","FA18","17","14","100.0%","100.0%","5.42","A- (3.92)","N/A"
"Sadegholvad, Elham","LIHL 119F - Hindi for Hindi Speakers (A)","FA18","26","9","100.0%","100.0%","3.39","A (4.00)","B+ (3.70)"
"Hill, Kimloan T.V.","LIHL 124F - Int Vietnamese/Vietnamese Spkr (A)","FA18","16","4","100.0%","100.0%","3.17","A (4.00)","N/A"
"Alicio, Atilio","LIHL 132F - Adv Filipino/Filipino Spkrs (A)","FA18","13","6","100.0%","100.0%","3.30","B+ (3.50)","N/A"
"Hill, Kimloan T.V.","LIHL 134F - Adv Vietnamese/Vietnamese Spkr (A)","FA18","11","6","100.0%","100.0%","2.50","A (4.00)","N/A"
"Munoz Sanchez, Alicia","LISP 18 - Intermed Spanish/Health Sci (A)","FA18","12","10","100.0%","100.0%","2.50","A- (3.83)","N/A"
"McCollum, Adam Gatlin","LIGN 101 - Introduction/Study of Language (A)","S218","23","20","100.0%","100.0%","5.30","B+ (3.67)","B+ (3.67)"
"Aguilar, Andres Ehecatl","LIGN 8 - Languages & Cultures/America (A)","S118","56","19","100.0%","100.0%","3.83","A- (3.82)","B+ (3.69)"
"El Cheddadi, Youniss","LIAB 1F - Intermediate Arabic Conversatn (A)","SP18","13","6","100.0%","100.0%","1.50","A (4.00)","N/A"
"Matchin, William Gerald","LIGN 101 - Introduction/Study of Language (A)","SP18","60","25","100.0%","100.0%","3.33","B+ (3.57)","B (3.11)"
"Caballero, Gabriela Hernandez","LIGN 120 - Morphology (A)","SP18","73","32","96.9%","93.5%","4.88","B+ (3.63)","B (3.21)"
"Caponigro, Ivano","LIGN 130 - Semantics (A)","SP18","72","39","89.7%","89.5%","4.18","B (3.03)","B (3.21)"
"McIntosh, Justin Daniel","LIGN 139 - Field Methods (A)","SP18","13","8","100.0%","100.0%","8.50","A- (3.71)","N/A"
"Kluender, Robert","LIGN 154 - Language and Consciousness (A)","SP18","21","14","100.0%","100.0%","4.79","B+ (3.36)","B+ (3.53)"
"Bergen, Leon","LIGN 165 - Computational Linguistics (A)","SP18","56","23","76.2%","90.5%","7.07","B+ (3.42)","B (3.30)"
"Momma, Shota","LIGN 170 - Psycholinguistics (A)","SP18","49","22","88.9%","88.2%","3.45","B+ (3.50)","B+ (3.56)"
"Wittenberg, Eva H","LIGN 170 - Psycholinguistics (A)","SP18","49","27","90.9%","90.9%","3.54","B+ (3.50)","B+ (3.56)"
"Bakovic, Eric John","LIGN 175 - Sociolinguistics (A)","SP18","41","32","90.6%","96.9%","3.70","B+ (3.66)","B+ (3.52)"
"Ilkbasaran, Deniz","LIGN 7 - Sign Languages&Their Cultures (A)","SP18","135","104","91.3%","95.1%","3.37","B (3.22)","B- (2.98)"
"Biswas, Priyanka","LIGN 8 - Languages & Cultures/America (A)","SP18","121","55","92.5%","92.5%","2.84","B+ (3.49)","B (3.15)"
"Alicio, Atilio","LIHL 112P - Filipino for Filipino Speakers (A)","SP18","22","11","100.0%","100.0%","4.70","B+ (3.55)","B+ (3.35)"
"Hill, Kimloan T.V.","LIHL 114P - Beginning Vietnamese for Vietn (A)","SP18","23","10","100.0%","100.0%","5.90","B+ (3.50)","B (3.06)"
"Sadegholvad, Elham","LIHL 115P - Korean for Korean Speakers (A)","SP18","10","4","100.0%","100.0%","3.00","B+ (3.50)","N/A"
"Sadegholvad, Elham","LIHL 117P - Persian for Persian Speakers (A)","SP18","23","9","100.0%","100.0%","1.83","A- (3.86)","A- (3.91)"
"Sadegholvad, Elham","LIHL 119P - Hindi for Hindi Speakers (A)","SP18","22","10","100.0%","100.0%","4.90","A- (3.88)","A- (3.91)"
"Hill, Kimloan T.V.","LIHL 124P - Int Vietnamese/Vietnamese Spkr (A)","SP18","19","10","100.0%","100.0%","3.50","A- (3.80)","N/A"
"Alicio, Atilio","LIHL 132P - Adv Filipino/Filipino Spkrs (A)","SP18","17","11","100.0%","100.0%","4.50","A- (3.70)","N/A"
"Hill, Kimloan T.V.","LIHL 134P - Adv Vietnamese/Vietnamese Spkr (A)","SP18","15","3","100.0%","100.0%","2.50","A (4.00)","N/A"
"Caponigro, Ivano","LIGN 101 - Introduction/Study of Language (A)","WI18","91","51","98.0%","98.0%","4.06","B (3.28)","B (3.05)"
"Bakovic, Eric John","LIGN 111 - Phonology I (A)","WI18","48","41","92.5%","95.0%","7.13","B (3.20)","B (3.08)"
"Garellek, Marc","LIGN 112 - Speech Sounds&Speech Disorders (A)","WI18","45","39","100.0%","100.0%","4.29","B+ (3.39)","B+ (3.34)"
"Munoz Sanchez, Alicia","LIGN 119 - 1st&2nd Lang Lrn:Child to Adol (A)","WI18","47","30","96.6%","96.6%","3.60","A- (3.71)","B+ (3.33)"
"Biswas, Priyanka","LIGN 121 - Syntax I (A)","WI18","58","52","80.4%","80.0%","4.58","B+ (3.37)","B (3.18)"
"McIntosh, Justin Daniel","LIGN 143 - The Structure of Spanish (A)","WI18","31","22","95.2%","95.2%","5.17","A- (3.71)","B+ (3.51)"
"Kehler, Andrew Scott","LIGN 17 - Making and Breaking Codes (A)","WI18","134","74","98.6%","100.0%","2.73","B+ (3.41)","B (3.06)"
"Micklos, Ashley M.","LIGN 174 - Gender & Language in Society (A)","WI18","28","13","100.0%","100.0%","3.33","B+ (3.67)","B (3.23)"
"Kluender, Robert","LIGN 181 - Lang Processing in the Brain (A)","WI18","22","19","84.2%","94.7%","5.97","B (3.00)","B (3.10)"
"Mayberry, Rachel","LIGN 7 - Sign Language and its Culture (A)","WI18","135","123","86.2%","85.4%","3.12","B (3.28)","B (3.22)"
"Aguilar, Andres Ehecatl","LIGN 8 - Languages & Cultures/America (A)","WI18","198","112","83.5%","88.0%","3.08","B+ (3.47)","B (3.28)"
"Alicio, Atilio","LIHL 112W - Filipino for Filipino Speakers (A)","WI18","16","7","100.0%","100.0%","5.50","B+ (3.33)","N/A"
"Hill, Kimloan T.V.","LIHL 114W - Beginning Vietnamese for Vietn (A)","WI18","15","6","100.0%","100.0%","3.83","A- (3.75)","N/A"
"Sadegholvad, Elham","LIHL 115W - Korean for Korean Speakers (A)","WI18","12","8","100.0%","100.0%","4.10","B+ (3.40)","N/A"
"Sadegholvad, Elham","LIHL 117W - Persian for Persian Speakers (A)","WI18","15","12","100.0%","100.0%","3.17","A (4.00)","N/A"
"Sadegholvad, Elham","LIHL 119W - Hindi for Hindi Speakers (A)","WI18","17","6","100.0%","100.0%","5.00","A (4.00)","N/A"
"Hill, Kimloan T.V.","LIHL 124W - Int Vietnamese/Vietnamese Spkr (A)","WI18","21","9","100.0%","100.0%","2.94","A- (3.75)","B+ (3.52)"
"Alicio, Atilio","LIHL 132W - Adv Filipino/Filipino Spkrs (A)","WI18","12","6","100.0%","100.0%","3.83","B+ (3.33)","N/A"
"Kehler, Andrew Scott","LIGN 101 - Introduction/Study of Language (A)","FA17","117","68","89.4%","90.8%","4.32","B (3.20)","B- (2.87)"
"Bakovic, Eric John","LIGN 110 - Phonetics (A)","FA17","74","63","80.3%","82.0%","4.50","B (3.07)","B+ (3.61)"
"Lott, Margaret S.","LIGN 144 - Discourse Analysis: ASL Poetr (A)","FA17","21","12","100.0%","100.0%","2.33","B+ (3.55)","B+ (3.52)"
"Monich, Irina Vitta","LIGN 150 - Historical Linguistics (A)","FA17","34","18","70.6%","70.6%","4.72","B (3.24)","B+ (3.46)"
"Caballero, Gabriela Hernandez","LIGN 152 - Indigenous Languages/Americas (A)","FA17","19","11","100.0%","100.0%","4.14","B+ (3.44)","N/A"
"Kluender, Robert","LIGN 155 - Evolution of Language (A)","FA17","25","19","94.7%","100.0%","5.34","B (3.22)","B (3.17)"
"Mayberry, Rachel","LIGN 171 - Child Language Acquisition (A)","FA17","39","32","78.1%","75.0%","5.06","B+ (3.35)","B (3.24)"
"Goodall, Grant Todd","LIGN 5 - Linguistics of Invented Lang (A)","FA17","69","39","94.3%","97.1%","2.33","B (3.29)","B- (2.86)"
"Caballero, Gabriela Hernandez","LIGN 8 - Languages & Cultures/America (A)","FA17","204","91","90.9%","98.9%","3.58","B+ (3.64)","B+ (3.56)"
"Alicio, Atilio","LIHL 112F - Filipino for Filipino Speakers (A)","FA17","23","9","100.0%","100.0%","6.28","B+ (3.50)","B (3.25)"
"Hill, Kimloan T.V.","LIHL 114F - Beginning Vietnamese for Vietn (A)","FA17","19","5","100.0%","100.0%","4.00","A (4.00)","N/A"
"Sadegholvad, Elham","LIHL 115F - Korean for Korean Speakers (A)","FA17","11","8","100.0%","100.0%","3.75","B+ (3.60)","N/A"
"Sadegholvad, Elham","LIHL 117F - Persian for Persian Speakers (A)","FA17","17","6","100.0%","100.0%","3.50","A (4.00)","N/A"
"Sadegholvad, Elham","LIHL 119F - Hindi for Hindi Speakers (A)","FA17","17","6","100.0%","75.0%","4.00","B+ (3.33)","N/A"
"Alicio, Atilio","LIHL 132F - Adv Filipino/Filipino Spkrs (A)","FA17","16","5","100.0%","100.0%","5.70","B+ (3.50)","N/A"
"Hill, Kimloan T.V.","LIHL 134F - Adv Vietnamese/Vietnamese Spkr (A)","FA17","16","3","66.7%","66.7%","3.83","A (4.00)","N/A"
"Biswas, Priyanka","LIGN 8 - Languages & Cultures/America (A)","S117","49","38","89.5%","97.4%","3.34","B+ (3.32)","B+ (3.39)"
"El Cheddadi, Youniss","LIAB 1F - Intermediate Arabic Conversatn (A)","SP17","13","6","100.0%","100.0%","2.50","A (4.00)","N/A"
"Wittenberg, Eva H","LIGN 101 - Introduction/Study of Language (A)","SP17","50","46","84.4%","88.9%","4.63","B (3.19)","B (3.02)"
"Rose, Sharon","LIGN 120 - Morphology (A)","SP17","56","27","96.2%","92.3%","5.38","B (3.04)","C+ (2.59)"
"Caponigro, Ivano","LIGN 130 - Semantics (A)","SP17","61","37","88.6%","94.3%","3.59","B+ (3.34)","B (3.18)"
"Mayberry, Rachel","LIGN 148 - Psycholinguistics of Sign Lang (A)","SP17","33","30","96.7%","86.7%","4.37","B (3.26)","B (3.22)"
"Biswas, Priyanka","LIGN 165 - Computational Linguistics (A)","SP17","48","21","89.5%","57.9%","4.94","B+ (3.53)","A- (3.74)"
"Garellek, Marc","LIGN 175 - Sociolinguistics (A)","SP17","64","34","100.0%","100.0%","4.08","B+ (3.41)","B (3.15)"
"Kluender, Robert","LIGN 179 - Second Lang Acquisition Resrc (A)","SP17","30","23","87.0%","100.0%","5.77","B (3.22)","B (3.22)"
"Goodall, Grant Todd","LIGN 5 - Linguistics of Invented Lang (A)","SP17","58","34","93.5%","96.8%","2.56","B+ (3.64)","B (3.18)"
"Biswas, Priyanka","LIGN 8 - Languages & Cultures/America (A)","SP17","177","68","79.1%","68.7%","2.74","B+ (3.31)","B (3.15)"
"Alicio, Atilio","LIHL 112P - Filipino for Filipino Speakers (A)","SP17","26","13","100.0%","100.0%","3.17","B+ (3.30)","B+ (3.36)"
"Hill, Kimloan T.V.","LIHL 114P - Beginning Vietnamese for Vietn (A)","SP17","18","5","100.0%","100.0%","6.10","A- (3.80)","N/A"
"Moore, John C.","LIHL 115P - Korean for Korean Speakers (A)","SP17","12","6","100.0%","100.0%","4.50","B+ (3.40)","N/A"
"Sadegholvad, Elham","LIHL 117P - Persian for Persian Speakers (A)","SP17","11","5","100.0%","100.0%","3.30","B+ (3.60)","N/A"
"Moore, John C.","LIHL 119P - Hindi for Hindi Speakers (A)","SP17","12","4","100.0%","100.0%","4.50","A (4.00)","N/A"
"Alicio, Atilio","LIHL 132P - Adv Filipino/Filipino Spkrs (A)","SP17","23","10","100.0%","100.0%","2.94","B+ (3.50)","B+ (3.33)"
"Hill, Kimloan T.V.","LIHL 134P - Adv Vietnamese/Vietnamese Spkr (A)","SP17","16","3","100.0%","100.0%","8.50","A (4.00)","N/A"
"Lepic, Ryan C","LIGN 101 - Introduction/Study of Language (A)","WI17","87","62","96.7%","98.4%","4.66","B (3.17)","B (3.11)"
"Schane, Sanford A.","LIGN 105 - Law and Language (A)","WI17","34","12","100.0%","72.7%","3.41","B+ (3.55)","B (3.16)"
"Bakovic, Eric John","LIGN 111 - Phonology I (A)","WI17","35","31","83.9%","87.1%","5.15","B- (2.90)","B (3.18)"
"Munoz Sanchez, Alicia","LIGN 119 - 1st&2nd Lang Lrn:Child to Adol (A)","WI17","36","17","92.9%","100.0%","4.36","B (3.21)","B (3.09)"
"Moore, John C.","LIGN 121 - Syntax I (A)","WI17","57","28","85.7%","82.1%","6.50","B (3.14)","B (3.09)"
"Kehler, Andrew Scott","LIGN 17 - Making and Breaking Codes (A)","WI17","140","68","95.5%","97.0%","2.94","B+ (3.54)","B (3.17)"
"Wittenberg, Eva H","LIGN 170 - Psycholinguistics (A)","WI17","39","21","100.0%","85.7%","4.98","B+ (3.55)","A- (3.91)"
"Kluender, Robert","LIGN 180 - Lang Representation in Brain (A)","WI17","36","33","97.0%","97.0%","5.31","B+ (3.30)","B (3.29)"
"Lepic, Ryan C","LIGN 7 - Sign Language and its Culture (A)","WI17","46","30","100.0%","100.0%","3.60","A- (3.72)","B (3.18)"
"Alicio, Atilio","LIHL 112W - Filipino for Filipino Speakers (A)","WI17","18","10","100.0%","100.0%","3.17","B (3.20)","N/A"
"Hill, Kimloan T.V.","LIHL 114W - Beginning Vietnamese for Vietn (A)","WI17","24","14","100.0%","100.0%","3.67","A- (3.71)","B+ (3.34)"
"Moore, John C.","LIHL 115W - Korean for Korean Speakers (A)","WI17","12","6","100.0%","66.7%","1.83","B+ (3.67)","N/A"
"Sadegholvad, Elham","LIHL 117W - Persian for Persian Speakers (A)","WI17","13","5","100.0%","75.0%","4.00","B (3.00)","N/A"
"Moore, John C.","LIHL 119W - Hindi for Hindi Speakers (A)","WI17","15","8","100.0%","85.7%","4.79","A (4.00)","N/A"
"Hill, Kimloan T.V.","LIHL 124W - Int Vietnamese/Vietnamese Spkr (A)","WI17","21","5","100.0%","100.0%","3.50","B (3.00)","B+ (3.52)"
"Alicio, Atilio","LIHL 132W - Adv Filipino/Filipino Spkrs (A)","WI17","18","8","100.0%","100.0%","2.21","B+ (3.40)","N/A"
"Lepic, Ryan C","LIGN 101 - Introduction/Study of Language (A)","FA16","102","86","96.5%","97.7%","4.24","B (3.18)","B- (2.85)"
"Rose, Sharon","LIGN 108 - Languages of Africa (B)","FA16","12","5","100.0%","100.0%","5.30","B+ (3.60)","N/A"
"Garellek, Marc","LIGN 110 - Phonetics (A)","FA16","51","40","97.4%","100.0%","4.60","B+ (3.31)","B+ (3.37)"
"Bakovic, Eric John","LIGN 143 - The Structure of Spanish (A)","FA16","39","22","78.9%","100.0%","3.55","B+ (3.56)","A- (3.77)"
"Lott, Margaret S.","LIGN 146 - Sociolinguistics/Deaf Communit (A)","FA16","30","22","100.0%","95.2%","3.17","B+ (3.55)","B+ (3.55)"
"Kehler, Andrew Scott","LIGN 160 - Pragmatics (A)","FA16","26","12","100.0%","100.0%","4.17","B (3.00)","B- (2.92)"
"Athanasopoulou, Angeliki","LIGN 171 - Child Language Acquisition (A)","FA16","48","28","84.6%","61.5%","5.22","B (3.15)","B- (2.99)"
"Caballero, Gabriela Hernandez","LIGN 8 - Languages & Cultures/America (A)","FA16","187","89","89.5%","98.8%","2.95","A- (3.82)","B+ (3.56)"
"Alicio, Atilio","LIHL 112F - Filipino for Filipino Speakers (A)","FA16","28","14","100.0%","100.0%","3.93","B (3.27)","B+ (3.36)"
"Hill, Kimloan T.V.","LIHL 114F - Beginning Vietnamese for Vietn (A)","FA16","25","7","100.0%","100.0%","4.50","B (3.20)","B+ (3.41)"
"Moore, John C.","LIHL 115F - Korean for Korean Speakers (A)","FA16","17","7","100.0%","83.3%","3.50","A (4.00)","N/A"
"Sadegholvad, Elham","LIHL 117F - Persian for Persian Speakers (A)","FA16","13","9","100.0%","75.0%","3.93","A- (3.83)","N/A"
"Moore, John C.","LIHL 119F - Hindi for Hindi Speakers (A)","FA16","14","10","100.0%","100.0%","1.50","A (4.00)","N/A"
