"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Norris, Joel Roland","SIO 20 - The Atmosphere (A)","WI19","119","43","75.0%","76.9%","4.20","B (3.11)","B- (2.91)"
"Teranes, Jane","SIO 25 - Climate Change and Society (A)","WI19","117","49","97.7%","100.0%","3.88","B (3.18)","B- (2.80)"
"Aburto Oropeza, Marco Octavio","SIO 3 - Life in the Oceans (A)","WI19","70","24","100.0%","95.5%","2.86","B+ (3.67)","A- (3.74)"
"Driscoll, Neal W.","SIO 35 - Water (A)","WI19","209","105","94.9%","95.9%","2.74","B+ (3.68)","B+ (3.58)"
"Cook, Geoffrey W","SIO 45 - Volcanoes (A)","WI19","115","59","100.0%","100.0%","2.46","A- (3.75)","B+ (3.54)"
"Talley, Lynne D","SIO 87 - Freshman Seminar (A)","WI19","8","6","83.3%","66.7%","0.50","N/A","N/A"
"Cook, Geoffrey W","SIO 87 - Freshman Seminar (B)","WI19","17","15","100.0%","100.0%","0.77","A (4.00)","N/A"
"Diner, Rachel Ellen","SIO 90 - Undergraduate Seminar (A)","WI19","64","45","100.0%","100.0%","0.55","A (4.00)","N/A"
"Gee, Jeffrey S","SIO 100 - Introduction to Field Methods (A)","FA18","26","11","100.0%","100.0%","7.95","B+ (3.45)","B (3.22)"
"Norris, Richard D.","SIO 100 - Introduction to Field Methods (A)","FA18","26","11","100.0%","100.0%","7.95","B+ (3.45)","B (3.22)"
"Aluwihare, Lihini","SIO 101 - California Coast Oceanography (A)","FA18","26","15","50.0%","85.7%","7.79","B (3.29)","B (3.23)"
"Landry, Michael Raymond","SIO 101 - California Coast Oceanography (A)","FA18","27","15","50.0%","78.6%","7.79","B (3.29)","B (3.23)"
"Brown, Kevin Michael","SIO 106 - Introduction to Hydrogeology (A)","FA18","23","9","77.8%","55.6%","5.39","B+ (3.33)","B (3.10)"
"Willenbring, Jane Kathryn","SIO 106 - Introduction to Hydrogeology (A)","FA18","24","9","77.8%","77.8%","5.39","B+ (3.33)","B (3.10)"
"Teranes, Jane","SIO 108 - Intro to Paleoclimatology (A)","FA18","16","6","100.0%","100.0%","7.50","B+ (3.40)","N/A"
"Clemesha, Rachel Schwartz","SIO 117 - Physical Basis of Global Warmg (A)","FA18","34","16","93.8%","62.5%","4.38","B+ (3.56)","B+ (3.37)"
"Keeling, Ralph F.","SIO 117 - Physical Basis of Global Warmg (A)","FA18","34","16","93.8%","100.0%","4.38","B+ (3.56)","B+ (3.37)"
"Peach, Cheryl","SIO 12 - History of Earth & Evolution (A)","FA18","145","59","98.1%","98.1%","2.50","A- (3.85)","B+ (3.41)"
"Bowman, Jeff Shovlowsky","SIO 121 - Biology of the Cryosphere (A)","FA18","16","9","77.8%","100.0%","2.94","B+ (3.33)","N/A"
"Allen, Andrew Ellis","SIO 123 - Microbial Env Systems Biology (A)","FA18","48","47","93.6%","95.7%","3.69","B+ (3.69)","B+ (3.56)"
"Burton, Ronald S.","SIO 132 - Introduction to Marine Biology (A)","FA18","173","132","93.7%","95.2%","5.42","B (3.06)","B- (2.70)"
"Hechinger, Ryan F.","SIO 132 - Introduction to Marine Biology (A)","FA18","184","132","93.7%","95.2%","5.42","B (3.06)","B- (2.70)"
"Baumann-Pickering , Simone","SIO 136 - Marine Biology Laboratory (A)","FA18","34","28","100.0%","96.2%","8.50","B (3.30)","B (3.04)"
"Bowman, Jeff Shovlowsky","SIO 136 - Marine Biology Laboratory (A)","FA18","34","28","100.0%","88.5%","8.50","B (3.30)","B (3.04)"
"Semmens, Brice Xavier","SIO 136 - Marine Biology Laboratory (A)","FA18","34","28","100.0%","88.5%","8.50","B (3.30)","B (3.04)"
"Wegner, Nicholas Craig","SIO 136 - Marine Biology Laboratory (A)","FA18","34","28","100.0%","100.0%","8.50","B (3.30)","B- (2.98)"
"Baumann-Pickering , Simone","SIO 136 - Marine Biology Laboratory (B)","FA18","35","33","97.0%","97.0%","6.38","B+ (3.44)","B (3.04)"
"Bowman, Jeff Shovlowsky","SIO 136 - Marine Biology Laboratory (B)","FA18","35","33","97.0%","93.9%","6.38","B+ (3.44)","B (3.04)"
"Semmens, Brice Xavier","SIO 136 - Marine Biology Laboratory (B)","FA18","35","33","97.0%","100.0%","6.38","B+ (3.44)","B (3.04)"
"Laske, Gabi","SIO 15 - Natural Disasters (A)","FA18","328","135","95.2%","96.0%","3.26","B+ (3.68)","B+ (3.55)"
"Cook, Geoffrey W","SIO 170 - Introduction to Volcanology (A)","FA18","15","9","100.0%","100.0%","4.06","B+ (3.56)","N/A"
"Rudnick, Daniel Lars","SIO 171 - Intro to Physical Oceanography (A)","FA18","17","8","100.0%","100.0%","4.25","B+ (3.38)","N/A"
"Merrifield, Mark A","SIO 175 - Analysis Ocean/Atmosph Data (A)","FA18","11","7","100.0%","100.0%","6.21","B+ (3.57)","N/A"
"Becker, Janet Maria","SIO 177 - Fluid Dynamics (A)","FA18","6","3","100.0%","100.0%","7.17","B (3.00)","N/A"
"Charles, Christopher D.","SIO 30 - The Oceans (A)","FA18","141","69","75.0%","89.7%","4.20","B (3.27)","B (3.05)"
"Holland, Nicholas D.","SIO 30 - The Oceans (A)","FA18","141","69","75.0%","80.7%","4.20","B (3.27)","B (3.05)"
"Send, Uwe","SIO 30 - The Oceans (A)","FA18","137","69","75.0%","78.3%","4.20","B (3.27)","B (3.05)"
"Barbeau, Katherine","SIO 40 - Life and Climate on Earth (A)","FA18","153","132","90.9%","96.9%","3.48","B+ (3.52)","B+ (3.56)"
"Cook, Geoffrey W","SIO 50 - Intro/Earth&Environmental Sci (A)","FA18","36","21","100.0%","100.0%","5.20","A- (3.79)","B+ (3.46)"
"Lucas, Andrew J.","SIO 60 - Exp/Oceanic & Atmospheric Sci (A)","FA18","25","16","100.0%","100.0%","3.57","B (3.27)","B+ (3.42)"
"Ricke, Katharine L","SIO 60 - Exp/Oceanic & Atmospheric Sci (A)","FA18","27","16","100.0%","86.7%","3.57","B (3.27)","B+ (3.42)"
"Norris, Joel Roland","SIO 87 - Freshman Seminar (A)","FA18","12","10","100.0%","100.0%","1.30","A (4.00)","N/A"
"Cook, Geoffrey W","SIO 87 - Freshman Seminar (B)","FA18","20","17","100.0%","100.0%","0.50","A (4.00)","N/A"
"Gerwick, William Henry","SIO 87 - Freshman Seminar (C)","FA18","17","8","100.0%","100.0%","0.50","A (4.00)","N/A"
"Courtney, Travis Alexander","SIO 90 - Undergraduate Seminar (A)","FA18","40","25","100.0%","100.0%","1.02","A- (3.75)","N/A"
"Doran, Adrian Kristeller","SIO 1 - The Planets (A)","S218","20","8","100.0%","100.0%","4.00","A (4.00)","B (3.16)"
"Durkin, Kathryn Elaine","SIO 12 - History of Earth & Evolution (A)","S218","32","20","94.7%","100.0%","6.10","B (3.07)","B (3.03)"
"Joyce, Trevor William","SIO 133 - Marine Mammal Biology (A)","S218","37","21","100.0%","100.0%","5.07","B+ (3.43)","B+ (3.46)"
"Krause, Douglas John","SIO 133 - Marine Mammal Biology (A)","S218","29","21","100.0%","100.0%","5.07","B+ (3.43)","B+ (3.46)"
"Cook, Geoffrey W","SIO 121GS - Geology of the Alps (A)","S118","17","11","90.0%","100.0%","1.70","A (4.00)","N/A"
"Cook, Geoffrey W","SIO 46GS - Global Volcanism (A)","S118","17","11","88.9%","100.0%","1.61","A (4.00)","N/A"
"Borsa, Adrian Antal","SIO 10 - The Earth (A)","SP18","138","79","94.7%","98.7%","3.59","B+ (3.34)","B (3.26)"
"Norris, Richard D.","SIO 104 - Paleobiology & History of Life (A)","SP18","34","18","94.1%","100.0%","4.28","B (3.22)","B (3.04)"
"Driscoll, Neal W.","SIO 105 - Sedimentology & Stratigraphy (A)","SP18","22","8","100.0%","100.0%","4.00","A- (3.75)","A- (3.90)"
"Bowman, Jeff Shovlowsky","SIO 121 - Biology of the Cryosphere (A)","SP18","20","10","80.0%","88.9%","3.10","B+ (3.56)","B (3.13)"
"Lyons, Deirdre Colleen","SIO 122 - Ecological Developmental Bio (A)","SP18","15","10","100.0%","100.0%","3.90","A- (3.88)","N/A"
"Jensen, Paul R.","SIO 124 - Marine Natural Products (A)","SP18","18","9","100.0%","100.0%","3.61","B- (2.89)","N/A"
"Taylor, Jennifer Rebecca","SIO 125 - Biomechanics of Marine Life (A)","SP18","15","8","100.0%","100.0%","6.50","B+ (3.57)","N/A"
"Burton, Ronald S.","SIO 127 - Marine Molecular Ecology (A)","SP18","32","28","89.3%","100.0%","3.93","B+ (3.42)","B (3.23)"
"Bartlett, Douglas H","SIO 128 - Microbial Life in Extreme Env. (A)","SP18","74","42","92.1%","97.4%","4.50","B+ (3.34)","B (3.02)"
"Hechinger, Ryan F.","SIO 131 - Parasitology (A)","SP18","22","15","80.0%","71.4%","8.23","C+ (2.38)","C+ (2.40)"
"Ballance, Lisa Taylor","SIO 133 - Marine Mammal Biology (A)","SP18","114","45","78.0%","85.4%","5.05","B+ (3.61)","B (3.04)"
"Hildebrand, John A","SIO 133 - Marine Mammal Biology (A)","SP18","114","45","78.0%","90.2%","5.05","B+ (3.61)","B (3.04)"
"Charles, Christopher D.","SIO 138 - The Coral Reef Environment (A)","SP18","62","24","95.2%","80.0%","3.74","B+ (3.38)","B (3.22)"
"Leichter, James J.","SIO 138 - The Coral Reef Environment (A)","SP18","62","24","95.2%","83.3%","3.74","B+ (3.38)","B (3.22)"
"Smith, Jennifer","SIO 138 - The Coral Reef Environment (A)","SP18","62","24","95.2%","100.0%","3.74","B+ (3.38)","B (3.22)"
"Dickson, Andrew Gilmore","SIO 141 - Chem Prin of Marine Systems (A)","SP18","12","6","66.7%","66.7%","4.17","B+ (3.33)","N/A"
"Day, James M.D.","SIO 152 - Petrology and Petrography (A)","SP18","9","3","100.0%","100.0%","6.50","B+ (3.67)","N/A"
"Gee, Jeffrey S","SIO 16 - Geology of the National Parks (A)","SP18","61","34","81.8%","97.0%","3.59","B (3.24)","B (3.19)"
"Fialko, Yuri A.","SIO 160 - Introduction to Tectonics (A)","SP18","23","12","91.7%","83.3%","4.33","B+ (3.36)","B+ (3.30)"
"Severinghaus, Jeffrey P.","SIO 174 - Chemistry of Atmosph and Ocean (A)","SP18","7","5","100.0%","100.0%","5.00","B+ (3.67)","N/A"
"Tresguerres, Martin","SIO 181 - Marine Biochemistry (A)","SP18","76","32","100.0%","100.0%","4.90","B (3.20)","B (3.21)"
"Constable, Steven C","SIO 182 - Envr & Exploration Geophysics (A)","SP18","17","6","80.0%","80.0%","9.70","B- (2.80)","N/A"
"Willenbring, Jane Kathryn","SIO 190 - Special Topic/Earth/Ocean/Atmo (A)","SP18","14","6","60.0%","80.0%","6.17","B+ (3.33)","N/A"
"Gaasterland, Theresa","SIO 190 - Special Topic/Earth/Ocean/Atmo (B)","SP18","15","7","100.0%","100.0%","3.70","A (4.00)","N/A"
"Cook, Geoffrey W","SIO 50 - Intro/Earth&Environmental Sci (A)","SP18","37","21","95.2%","100.0%","5.50","A- (3.74)","B+ (3.39)"
"Cook, Geoffrey W","SIO 87 - Freshman Seminar (B)","SP18","16","10","100.0%","100.0%","0.50","N/A","N/A"
"Seltzer, Alan Myland","SIO 90 - Undergraduate Seminar (A)","SP18","51","21","100.0%","100.0%","0.80","A (4.00)","N/A"
"Pommier, Anne A.","SIO 1 - The Planets (A)","WI18","108","55","75.0%","90.2%","4.12","B (3.30)","B+ (3.35)"
"Day, James M.D.","SIO 102 - Introduction to Geochemistry (A)","WI18","43","21","89.5%","94.4%","5.13","B- (2.74)","C+ (2.54)"
"Constable, Steven C","SIO 103 - Introduction to Geophysics (A)","WI18","22","4","100.0%","100.0%","9.50","B+ (3.50)","B- (2.97)"
"Masters, Thomas G","SIO 103 - Introduction to Geophysics (A)","WI18","22","4","100.0%","100.0%","9.50","B+ (3.50)","B- (2.97)"
"Forman, Fonna","SIO 109 - Climate Change Solutions (A)","WI18","26","9","88.9%","88.9%","3.83","A- (3.75)","B+ (3.64)"
"Ramanathan, Veerabhadran","SIO 109 - Climate Change Solutions (A)","WI18","26","9","88.9%","88.9%","3.83","A- (3.75)","B+ (3.64)"
"Minster, Jean Bernard H.","SIO 110 - Intro GIS & GPS for Scientists (A)","WI18","30","12","100.0%","91.7%","4.50","B+ (3.67)","B+ (3.54)"
"Salmon, Richard L.","SIO 111 - Introduction to Ocean Waves (A)","WI18","5","4","100.0%","100.0%","8.00","B (3.25)","N/A"
"Tauxe, Lisa","SIO 113 - Intro to Computationl Erth Sci (A)","WI18","19","9","100.0%","100.0%","7.50","A- (3.78)","N/A"
"Benmarhnia, Tarik","SIO 116 - Climate Change & Global Health (A)","WI18","12","12","100.0%","100.0%","3.83","A- (3.90)","N/A"
"Andersson, Andreas Jerry","SIO 119 - Physics and Chem of the Oceans (A)","WI18","55","52","80.8%","98.1%","5.92","B (3.14)","B (3.24)"
"Gille, Sarah T","SIO 119 - Physics and Chem of the Oceans (A)","WI18","54","52","80.8%","98.1%","5.92","B (3.14)","B (3.24)"
"Cook, Geoffrey W","SIO 120 - Introduction to Mineralogy (A)","WI18","25","11","100.0%","100.0%","3.59","A- (3.73)","A- (3.78)"
"Palenik, Brian","SIO 126 - Marine Microbiology (A)","WI18","40","29","71.4%","77.8%","5.12","B- (2.74)","B (3.03)"
"Barton, Andrew David","SIO 134 - Intro/Biological Oceanography (A)","WI18","151","118","87.2%","96.6%","4.13","B (3.23)","C+ (2.65)"
"Landry, Michael Raymond","SIO 134 - Intro/Biological Oceanography (A)","WI18","148","119","87.3%","93.2%","4.21","B (3.23)","C+ (2.65)"
"Palenik, Brian","SIO 139 - Current Research in Marine Bio (A)","WI18","53","32","73.3%","83.3%","1.60","B+ (3.50)","N/A"
"Rouse, Gregory W.","SIO 147 - Applications of Phylogenetics (A)","WI18","15","14","100.0%","100.0%","5.64","B+ (3.38)","N/A"
"Brown, Kevin Michael","SIO 162 - Structural Geology (A)","WI18","14","6","100.0%","100.0%","4.83","B+ (3.50)","N/A"
"Evan, Amato Tomas","SIO 172 - Physics of the Atmosphere (A)","WI18","9","6","33.3%","0.0%","4.17","B (3.00)","N/A"
"Becker, Janet Maria","SIO 178 - Geophysical Fluid Dynamics (A)","WI18","5","4","100.0%","100.0%","9.00","A- (3.75)","N/A"
"Paulenich, Cari Lynn","SIO 180 - Communicating Science/Inf Aud (A)","WI18","18","6","100.0%","100.0%","2.83","A (4.00)","N/A"
"Smith, Jennifer","SIO 183 - Phycology: Marine Plant Biolgy (A)","WI18","25","16","93.8%","100.0%","6.75","B+ (3.36)","B- (2.98)"
"Brahamsha, Bianca M.","SIO 185 - Marine Microbiology Laboratory (A)","WI18","13","8","87.5%","100.0%","6.00","B (3.25)","N/A"
"Sandin, Stuart Adrian","SIO 187 - Stat Methods in Marine Biology (A)","WI18","47","31","90.3%","77.4%","6.56","B (3.17)","B (3.25)"
"Hastings, Philip A.","SIO 188 - Biology of Fishes (A)","WI18","28","19","100.0%","100.0%","5.55","B+ (3.32)","B (3.20)"
"Norris, Joel Roland","SIO 20 - The Atmosphere (A)","WI18","138","59","70.2%","91.1%","4.36","B- (2.88)","B- (2.88)"
"Xie, Shang-Ping","SIO 20 - The Atmosphere (A)","WI18","140","59","70.2%","49.1%","4.36","B- (2.88)","B- (2.88)"
"Teranes, Jane","SIO 25 - Climate Change and Society (A)","WI18","115","45","88.4%","97.7%","3.43","B+ (3.34)","B- (2.97)"
"Aburto Oropeza, Marco Octavio","SIO 3 - Life in the Oceans (A)","WI18","66","35","96.9%","90.6%","2.68","B+ (3.66)","A- (3.95)"
"Driscoll, Neal W.","SIO 35 - Water (A)","WI18","190","99","93.6%","94.7%","2.27","B+ (3.66)","B+ (3.68)"
"Cook, Geoffrey W","SIO 45 - Volcanoes (A)","WI18","97","69","98.5%","100.0%","1.84","A- (3.85)","B+ (3.62)"
"Willenbring, Jane Kathryn","SIO 87 - Freshman Seminar (A)","WI18","10","8","100.0%","100.0%","0.75","B (3.00)","N/A"
"Cook, Geoffrey W","SIO 87 - Freshman Seminar (B)","WI18","14","8","100.0%","100.0%","0.50","N/A","N/A"
"Guazzo, Regina Anne","SIO 90 - Undergraduate Seminar (A)","WI18","43","30","96.6%","100.0%","0.50","B+ (3.67)","N/A"
"Day, James M.D.","SIO 100 - Introduction to Field Methods (A)","FA17","22","9","100.0%","77.8%","8.28","B+ (3.67)","B+ (3.56)"
"Aluwihare, Lihini","SIO 101 - California Coast Oceanography (A)","FA17","29","12","66.7%","90.0%","7.17","B- (2.70)","B (3.15)"
"Landry, Michael Raymond","SIO 101 - California Coast Oceanography (A)","FA17","29","12","66.7%","80.0%","7.17","B- (2.70)","B (3.15)"
"Brown, Kevin Michael","SIO 106 - Introduction to Hydrogeology (A)","FA17","19","7","71.4%","57.1%","5.93","B (3.29)","N/A"
"Willenbring, Jane Kathryn","SIO 106 - Introduction to Hydrogeology (A)","FA17","19","7","71.4%","71.4%","5.93","B (3.29)","N/A"
"Teranes, Jane","SIO 108 - Intro to Paleoclimatology (A)","FA17","11","9","100.0%","100.0%","5.83","B+ (3.44)","N/A"
"Keeling, Ralph F.","SIO 117 - Physical Basis of Global Warmg (A)","FA17","35","9","88.9%","88.9%","5.39","B+ (3.33)","B+ (3.48)"
"Peach, Cheryl","SIO 12 - History of Earth & Evolution (A)","FA17","136","59","100.0%","98.2%","2.26","A- (3.76)","B+ (3.46)"
"Allen, Andrew Ellis","SIO 123 - Microbial Env Systems Biology (A)","FA17","43","42","90.5%","95.2%","3.40","A- (3.74)","B+ (3.69)"
"Burton, Ronald S.","SIO 132 - Introduction to Marine Biology (A)","FA17","174","85","91.4%","93.7%","4.80","B (3.01)","B- (2.84)"
"Hechinger, Ryan F.","SIO 132 - Introduction to Marine Biology (A)","FA17","174","85","91.4%","88.2%","4.80","B (3.01)","B- (2.84)"
"Cook, Orna","SIO 136 - Marine Biology Laboratory (A)","FA17","24","22","100.0%","100.0%","7.36","A- (3.86)","B+ (3.56)"
"Semmens, Brice Xavier","SIO 136 - Marine Biology Laboratory (A)","FA17","24","22","100.0%","100.0%","7.32","B+ (3.64)","B+ (3.56)"
"Sirovic, Ana","SIO 136 - Marine Biology Laboratory (A)","FA17","24","22","100.0%","93.8%","7.32","B+ (3.64)","B+ (3.56)"
"Wegner, Nicholas Craig","SIO 136 - Marine Biology Laboratory (A)","FA17","24","22","100.0%","100.0%","7.32","B+ (3.64)","B+ (3.56)"
"Cook, Orna","SIO 136 - Marine Biology Laboratory (B)","FA17","18","16","100.0%","100.0%","6.17","B+ (3.33)","N/A"
"Semmens, Brice Xavier","SIO 136 - Marine Biology Laboratory (B)","FA17","18","16","100.0%","100.0%","6.37","B (3.20)","N/A"
"Sirovic, Ana","SIO 136 - Marine Biology Laboratory (B)","FA17","18","16","100.0%","92.3%","6.37","B (3.20)","N/A"
"Laske, Gabi","SIO 15 - Natural Disasters (A)","FA17","331","110","94.2%","93.2%","3.97","A- (3.77)","B+ (3.58)"
"Rivera-Collazo, Isabel C","SIO 164 - Maritime Archaeology (A)","FA17","6","3","100.0%","100.0%","3.83","A (4.00)","N/A"
"Cook, Geoffrey W","SIO 170 - Introduction to Volcanology (A)","FA17","29","14","100.0%","100.0%","3.79","B+ (3.69)","B+ (3.56)"
"Rudnick, Daniel Lars","SIO 171 - Intro to Physical Oceanography (A)","FA17","14","3","100.0%","100.0%","3.50","A (4.00)","N/A"
"Hamdoun, Amr","SIO 189 - Pollution, Environmnt & Health (A)","FA17","127","64","91.7%","88.3%","4.30","B (3.20)","B (3.07)"
"Castillo, Paterno R.","SIO 30 - The Oceans (A)","FA17","133","56","67.3%","74.5%","3.54","B (3.23)","B (3.07)"
"Holland, Nicholas D.","SIO 30 - The Oceans (A)","FA17","133","56","67.3%","88.0%","3.54","B (3.23)","B (3.07)"
"Send, Uwe","SIO 30 - The Oceans (A)","FA17","133","56","67.3%","74.0%","3.54","B (3.23)","B (3.07)"
"Barbeau, Katherine","SIO 40 - Life and Climate on Earth (A)","FA17","138","126","97.6%","97.6%","3.74","B+ (3.64)","B+ (3.63)"
"Cook, Geoffrey W","SIO 50 - Intro/Earth&Environmental Sci (A)","FA17","36","22","100.0%","100.0%","4.50","A- (3.84)","B+ (3.52)"
"Lucas, Andrew J.","SIO 60 - Exp/Oceanic & Atmospheric Sci (A)","FA17","8","8","83.3%","83.3%","4.17","B+ (3.40)","N/A"
"Vanos, Jennifer K.","SIO 60 - Exp/Oceanic & Atmospheric Sci (A)","FA17","8","8","83.3%","83.3%","4.17","B+ (3.40)","N/A"
"Norris, Joel Roland","SIO 87 - Freshman Seminar (A)","FA17","12","6","50.0%","100.0%","0.83","N/A","N/A"
"Cook, Geoffrey W","SIO 87 - Freshman Seminar (B)","FA17","17","11","100.0%","100.0%","0.50","A (4.00)","N/A"
"Gerwick, William Henry","SIO 87 - Freshman Seminar (C)","FA17","14","10","87.5%","87.5%","0.50","N/A","N/A"
"Harada, Alice Elizabeth","SIO 90 - Undergraduate Seminar (A)","FA17","59","26","100.0%","100.0%","0.83","B+ (3.57)","N/A"
"Joyce, Trevor William","SIO 133 - Marine Mammal Biology (A)","S217","36","13","100.0%","76.9%","4.65","B+ (3.33)","N/A"
"Krause, Douglas John","SIO 133 - Marine Mammal Biology (A)","S217","36","13","100.0%","100.0%","4.65","B+ (3.33)","N/A"
"Nicklisch, Sascha","SIO 189 - Pollution, Environmnt & Health (A)","S117","36","8","87.5%","87.5%","7.50","B (3.13)","B+ (3.45)"
"Inman, Bryce G","SIO 30 - The Oceans (A)","S117","30","18","88.2%","100.0%","4.50","B (3.27)","B+ (3.36)"
"Cook, Geoffrey W","SIO 45GS - Volcanoes (A)","S117","23","19","100.0%","100.0%","3.97","A- (3.89)","A- (3.89)"
"Borsa, Adrian Antal","SIO 10 - The Earth (A)","SP17","145","59","93.1%","98.3%","4.22","B+ (3.53)","B (3.26)"
"Tauxe, Lisa","SIO 100 - Introduction to Field Methods (A)","SP17","17","10","100.0%","100.0%","7.90","B+ (3.50)","N/A"
"Norris, Richard D.","SIO 104 - Paleobiology & History of Life (A)","SP17","35","17","88.2%","100.0%","4.77","B+ (3.35)","B (3.15)"
"Driscoll, Neal W.","SIO 105 - Sedimentology & Stratigraphy (A)","SP17","29","14","100.0%","100.0%","3.50","A- (3.93)","B+ (3.68)"
"Forman, Fonna","SIO 109 - Bending Curve: Climate Change (A)","SP17","17","10","100.0%","100.0%","1.90","A- (3.90)","N/A"
"Ramanathan, Veerabhadran","SIO 109 - Bending Curve: Climate Change (A)","SP17","17","10","100.0%","100.0%","1.90","A- (3.90)","N/A"
"Tauxe, Lisa","SIO 113 - Intro to Computationl Erth Sci (A)","SP17","31","13","90.0%","90.0%","5.10","B+ (3.60)","B+ (3.60)"
"Werner, Bradley T.","SIO 114 - Science/Analysis of Env Justic (A)","SP17","17","10","44.4%","33.3%","3.25","B (3.25)","N/A"
"Taylor, Jennifer Rebecca","SIO 125 - Biomechanics of Marine Life (A)","SP17","13","5","60.0%","100.0%","6.90","B+ (3.60)","N/A"
"Burton, Ronald S.","SIO 127 - Marine Molecular Ecology (A)","SP17","27","16","100.0%","93.3%","6.07","B (3.21)","B (3.05)"
"Bartlett, Douglas H","SIO 128 - Microbial Life in Extreme Env. (A)","SP17","66","36","94.1%","97.1%","4.56","B- (2.88)","B- (2.91)"
"Ballance, Lisa Taylor","SIO 133 - Marine Mammal Biology (A)","SP17","110","49","93.5%","87.0%","4.20","B+ (3.52)","B+ (3.46)"
"Hildebrand, John A","SIO 133 - Marine Mammal Biology (A)","SP17","107","51","93.8%","89.6%","4.17","B+ (3.54)","B+ (3.46)"
"Fricker, Helen A.","SIO 135 - Satellite Remote Sensing (A)","SP17","15","3","100.0%","100.0%","7.17","B+ (3.67)","N/A"
"Sandwell, David T","SIO 135 - Satellite Remote Sensing (A)","SP17","15","3","100.0%","100.0%","7.17","B+ (3.67)","N/A"
"Cook, Orna","SIO 136 - Marine Biology Laboratory (A)","SP17","26","25","100.0%","100.0%","5.22","B+ (3.56)","B+ (3.36)"
"Semmens, Brice Xavier","SIO 136 - Marine Biology Laboratory (A)","SP17","26","25","100.0%","100.0%","5.22","B+ (3.56)","B+ (3.36)"
"Sirovic, Ana","SIO 136 - Marine Biology Laboratory (A)","SP17","26","25","100.0%","92.0%","5.14","B+ (3.56)","B+ (3.36)"
"Wegner, Nicholas Craig","SIO 136 - Marine Biology Laboratory (A)","SP17","26","25","100.0%","100.0%","5.14","B+ (3.56)","B+ (3.36)"
"Cook, Orna","SIO 136 - Marine Biology Laboratory (B)","SP17","28","27","92.6%","96.3%","5.98","B+ (3.38)","B+ (3.36)"
"Semmens, Brice Xavier","SIO 136 - Marine Biology Laboratory (B)","SP17","28","27","92.6%","96.3%","5.98","B+ (3.38)","B+ (3.36)"
"Sirovic, Ana","SIO 136 - Marine Biology Laboratory (B)","SP17","28","27","92.6%","100.0%","5.98","B+ (3.38)","B+ (3.36)"
"Wegner, Nicholas Craig","SIO 136 - Marine Biology Laboratory (B)","SP17","28","27","92.6%","92.6%","5.98","B+ (3.38)","B+ (3.36)"
"Charles, Christopher D.","SIO 138 - The Coral Reef Environment (A)","SP17","52","27","88.0%","75.0%","4.58","B+ (3.33)","B+ (3.40)"
"Leichter, James J.","SIO 138 - The Coral Reef Environment (A)","SP17","52","27","88.0%","79.2%","4.58","B+ (3.33)","B+ (3.40)"
"Smith, Jennifer","SIO 138 - The Coral Reef Environment (A)","SP17","51","27","88.0%","100.0%","4.58","B+ (3.33)","B+ (3.40)"
"Deheyn, Dimitri Dominique","SIO 139 - Current Research in Marine Bio (A)","SP17","61","36","100.0%","100.0%","0.50","A (4.00)","N/A"
"Dickson, Andrew Gilmore","SIO 141 - Chem Prin of Marine Systems (A)","SP17","11","6","66.7%","100.0%","5.50","B- (2.80)","N/A"
"Day, James M.D.","SIO 152 - Petrology and Petrography (A)","SP17","8","8","71.4%","100.0%","15.64","A- (3.86)","N/A"
"Gee, Jeffrey S","SIO 16 - Geology of the National Parks (A)","SP17","66","20","90.0%","90.0%","3.45","B+ (3.31)","C+ (2.63)"
"Fialko, Yuri A.","SIO 160 - Introduction to Tectonics (A)","SP17","14","6","100.0%","83.3%","3.17","B+ (3.60)","N/A"
"Norris, Joel Roland","SIO 173 - Dynamics of Atmos & Climate (A)","SP17","14","6","100.0%","100.0%","3.30","B (3.17)","N/A"
"Xie, Shang-Ping","SIO 173 - Dynamics of Atmos & Climate (A)","SP17","15","6","100.0%","80.0%","3.30","B (3.17)","N/A"
"Barron, Megan Elizabeth","SIO 181 - Marine Biochemistry (A)","SP17","65","45","100.0%","100.0%","4.76","B+ (3.32)","N/A"
"Tresguerres, Martin","SIO 181 - Marine Biochemistry (A)","SP17","65","50","100.0%","100.0%","4.64","B (3.29)","B (3.23)"
"Semmens, Brice Xavier","SIO 187 - Stat Methods in Marine Biology (A)","SP17","49","23","91.3%","100.0%","4.31","B (3.09)","B- (2.95)"
"Gaasterland, Theresa","SIO 190 - Special Topic/Earth/Ocean/Atmo (A)","SP17","38","12","91.7%","100.0%","5.95","A- (3.73)","A- (3.91)"
"Martz, Todd R.","SIO 190 - Special Topic/Earth/Ocean/Atmo (B)","SP17","13","6","100.0%","100.0%","5.17","A- (3.83)","N/A"
"Cook, Geoffrey W","SIO 50 - Intro/Earth&Environmental Sci (A)","SP17","35","22","95.2%","100.0%","4.00","A- (3.80)","B+ (3.62)"
"Cook, Geoffrey W","SIO 87 - Freshman Seminar (A)","SP17","14","5","100.0%","100.0%","0.50","A (4.00)","N/A"
"Cook, Geoffrey W","SIO 87 - Freshman Seminar (B)","SP17","19","13","100.0%","100.0%","0.83","A (4.00)","N/A"
